  0%|          | 0/5000 [00:00<?, ?it/s]/virtual_lab/rlwrld/david/VLA_models_training/gr00t/gr00t/model/action_head/cross_attention_dit.py:281: FutureWarning: Accessing config attribute `interleave_self_attention` directly via 'DiT' object attribute is deprecated. Please access 'interleave_self_attention' over 'DiT's config object instead, e.g. 'unet.config.interleave_self_attention'.
  if idx % 2 == 1 and self.interleave_self_attention:
Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                   
{'loss': 37053441192755.2, 'grad_norm': 161668272.0, 'learning_rate': 3.6e-06, 'epoch': 0.0}
{'loss': 25789607116.8, 'grad_norm': 1084728016896.0, 'learning_rate': 9.62538603417229e-05, 'epoch': 0.07}
{'loss': 39548010496.0, 'grad_norm': 266097065984.0, 'learning_rate': 9.612725895613526e-05, 'epoch': 0.07}
{'loss': 33673792716.8, 'grad_norm': 552376008704.0, 'learning_rate': 9.599863981480926e-05, 'epoch': 0.07}
{'loss': 56636040806.4, 'grad_norm': 1139612057600.0, 'learning_rate': 9.586800854396283e-05, 'epoch': 0.07}
{'loss': 53921988608.0, 'grad_norm': 2264875925504.0, 'learning_rate': 9.573537085783095e-05, 'epoch': 0.07}
{'loss': 40211847577.6, 'grad_norm': 630471655424.0, 'learning_rate': 9.560073255841571e-05, 'epoch': 0.07}
{'loss': 29536331366.4, 'grad_norm': 986942537728.0, 'learning_rate': 9.546409953523247e-05, 'epoch': 0.07}
{'loss': 39867377254.4, 'grad_norm': 178834423808.0, 'learning_rate': 9.532547776505229e-05, 'epoch': 0.07}
{'loss': 48003606118.4, 'grad_norm': 4520676950016.0, 'learning_rate': 9.518487331164048e-05, 'epoch': 0.08}
{'loss': 81425196646.4, 'grad_norm': 2143099420672.0, 'learning_rate': 9.504229232549134e-05, 'epoch': 0.08}
{'loss': 32086255206.4, 'grad_norm': 207344562601984.0, 'learning_rate': 9.489774104355909e-05, 'epoch': 0.08}
{'loss': 42020759142.4, 'grad_norm': 959908610048.0, 'learning_rate': 9.475122578898507e-05, 'epoch': 0.08}
{'loss': 40300209766.4, 'grad_norm': 851949453312.0, 'learning_rate': 9.460275297082119e-05, 'epoch': 0.08}
{'loss': 57475635609.6, 'grad_norm': 1112172396544.0, 'learning_rate': 9.445232908374948e-05, 'epoch': 0.08}
{'loss': 48853168947.2, 'grad_norm': 1016659181568.0, 'learning_rate': 9.429996070779808e-05, 'epoch': 0.08}
{'loss': 37967793356.8, 'grad_norm': 1097217343488.0, 'learning_rate': 9.414565450805333e-05, 'epoch': 0.08}
{'loss': 31439513190.4, 'grad_norm': 1777072865280.0, 'learning_rate': 9.398941723436831e-05, 'epoch': 0.08}
  if idx % 2 == 1 and self.interleave_self_attention:
                                                      
{'loss': 33975890739.2, 'grad_norm': 686294433792.0, 'learning_rate': 9.383125572106752e-05, 'epoch': 0.08}
{'loss': 49981777510.4, 'grad_norm': 2159562194944.0, 'learning_rate': 9.367117688664791e-05, 'epoch': 0.08}
{'loss': 51997258547.2, 'grad_norm': 9024551518208.0, 'learning_rate': 9.35091877334763e-05, 'epoch': 0.08}
{'loss': 40687131033.6, 'grad_norm': 2392914657280.0, 'learning_rate': 9.334529534748297e-05, 'epoch': 0.09}
{'loss': 42053022515.2, 'grad_norm': 731047264256.0, 'learning_rate': 9.317950689785188e-05, 'epoch': 0.09}
{'loss': 47475890585.6, 'grad_norm': 840121516032.0, 'learning_rate': 9.301182963670688e-05, 'epoch': 0.09}
{'loss': 36454321356.8, 'grad_norm': 17053730734080.0, 'learning_rate': 9.284227089879456e-05, 'epoch': 0.09}
{'loss': 28676610457.6, 'grad_norm': 463761113088.0, 'learning_rate': 9.26708381011634e-05, 'epoch': 0.09}
{'loss': 32935994982.4, 'grad_norm': 1133367132160.0, 'learning_rate': 9.249753874283937e-05, 'epoch': 0.09}
{'loss': 45556033126.4, 'grad_norm': 2009847169024.0, 'learning_rate': 9.232238040449779e-05, 'epoch': 0.09}
{'loss': 49289143910.4, 'grad_norm': 1479989002240.0, 'learning_rate': 9.214537074813181e-05, 'epoch': 0.09}
{'loss': 47324459827.2, 'grad_norm': 1719028023296.0, 'learning_rate': 9.196651751671724e-05, 'epoch': 0.09}
{'loss': 33028243456.0, 'grad_norm': 2868961083392.0, 'learning_rate': 9.178582853387384e-05, 'epoch': 0.09}
{'loss': 36817204019.2, 'grad_norm': 2515880902656.0, 'learning_rate': 9.160331170352304e-05, 'epoch': 0.09}
{'loss': 42615085465.6, 'grad_norm': 1979039481856.0, 'learning_rate': 9.141897500954229e-05, 'epoch': 0.09}
{'loss': 61985436467.2, 'grad_norm': 1803066408960.0, 'learning_rate': 9.123282651541576e-05, 'epoch': 0.1}
{'loss': 51084974489.6, 'grad_norm': 1852604284928.0, 'learning_rate': 9.104487436388161e-05, 'epoch': 0.1}
{'loss': 37647233843.2, 'grad_norm': 1059227041792.0, 'learning_rate': 9.085512677657582e-05, 'epoch': 0.1}
{'loss': 40580356505.6, 'grad_norm': 1035598299136.0, 'learning_rate': 9.066359205367258e-05, 'epoch': 0.1}
{'loss': 94005192294.4, 'grad_norm': 3333537398784.0, 'learning_rate': 9.047027857352112e-05, 'epoch': 0.1}
{'loss': 49507624550.4, 'grad_norm': 876421054464.0, 'learning_rate': 9.027519479227935e-05, 'epoch': 0.1}
{'loss': 49865932800.0, 'grad_norm': 3119865397248.0, 'learning_rate': 9.007834924354383e-05, 'epoch': 0.1}
{'loss': 47556906188.8, 'grad_norm': 2500814438400.0, 'learning_rate': 8.987975053797655e-05, 'epoch': 0.1}
{'loss': 37304880332.8, 'grad_norm': 2413357957120.0, 'learning_rate': 8.967940736292825e-05, 'epoch': 0.1}
{'loss': 1668449357004.8, 'grad_norm': 848988471296.0, 'learning_rate': 8.947732848205846e-05, 'epoch': 0.1}
{'loss': 42144147046.4, 'grad_norm': 548795285504.0, 'learning_rate': 8.927352273495204e-05, 'epoch': 0.1}
{'loss': 29359511961.6, 'grad_norm': 711423295488.0, 'learning_rate': 8.906799903673265e-05, 'epoch': 0.1}
{'loss': 60880066969.6, 'grad_norm': 2604521488384.0, 'learning_rate': 8.88607663776726e-05, 'epoch': 0.1}
{'loss': 29269183692.8, 'grad_norm': 1398424862720.0, 'learning_rate': 8.865183382279978e-05, 'epoch': 0.11}
{'loss': 28626183782.4, 'grad_norm': 57167011840.0, 'learning_rate': 8.844121051150096e-05, 'epoch': 0.11}
{'loss': 26062730035.2, 'grad_norm': 1310512250880.0, 'learning_rate': 8.822890565712211e-05, 'epoch': 0.11}
{'loss': 49378780774.4, 'grad_norm': 599430332416.0, 'learning_rate': 8.801492854656536e-05, 'epoch': 0.11}
{'loss': 70153168486.4, 'grad_norm': 2506707173376.0, 'learning_rate': 8.779928853988268e-05, 'epoch': 0.11}
{'loss': 37351194624.0, 'grad_norm': 1094610714624.0, 'learning_rate': 8.758199506986655e-05, 'epoch': 0.11}
{'loss': 21753529958.4, 'grad_norm': 1278707761152.0, 'learning_rate': 8.73630576416373e-05, 'epoch': 0.11}
{'loss': 30748327936.0, 'grad_norm': 2016583352320.0, 'learning_rate': 8.714248583222726e-05, 'epoch': 0.11}
{'loss': 59088417587.2, 'grad_norm': 603267072000.0, 'learning_rate': 8.692028929016196e-05, 'epoch': 0.11}
{'loss': 40371686604.8, 'grad_norm': 2289256628224.0, 'learning_rate': 8.669647773503797e-05, 'epoch': 0.11}
{'loss': 26472926412.8, 'grad_norm': 1167009513472.0, 'learning_rate': 8.647106095709773e-05, 'epoch': 0.11}
{'loss': 39594744217.6, 'grad_norm': 455453671424.0, 'learning_rate': 8.624404881680139e-05, 'epoch': 0.11}
{'loss': 39075715481.6, 'grad_norm': 472924323840.0, 'learning_rate': 8.601545124439535e-05, 'epoch': 0.12}
{'loss': 27936882688.0, 'grad_norm': 716609355776.0, 'learning_rate': 8.5785278239478e-05, 'epoch': 0.12}
{'loss': 40242931302.4, 'grad_norm': 1195961352192.0, 'learning_rate': 8.555353987056224e-05, 'epoch': 0.12}
{'loss': 33097783705.6, 'grad_norm': 1335098736640.0, 'learning_rate': 8.532024627463505e-05, 'epoch': 0.12}
{'loss': 42269805772.8, 'grad_norm': 443426275328.0, 'learning_rate': 8.508540765671407e-05, 'epoch': 0.12}
{'loss': 34769761075.2, 'grad_norm': 1803517165568.0, 'learning_rate': 8.484903428940121e-05, 'epoch': 0.12}
{'loss': 29585814323.2, 'grad_norm': 1987370024960.0, 'learning_rate': 8.461113651243334e-05, 'epoch': 0.12}
{'loss': 38801109811.2, 'grad_norm': 1191868891136.0, 'learning_rate': 8.437172473222987e-05, 'epoch': 0.12}
{'loss': 32082742476.8, 'grad_norm': 844168495104.0, 'learning_rate': 8.413080942143767e-05, 'epoch': 0.12}
{'loss': 32219096678.4, 'grad_norm': 1710270316544.0, 'learning_rate': 8.388840111847288e-05, 'epoch': 0.12}
{'loss': 46990757068.8, 'grad_norm': 707966402560.0, 'learning_rate': 8.364451042705998e-05, 'epoch': 0.12}
{'loss': 35343171584.0, 'grad_norm': 549195513856.0, 'learning_rate': 8.33991480157679e-05, 'epoch': 0.12}
{'loss': 39359859916.8, 'grad_norm': 1524004421632.0, 'learning_rate': 8.315232461754338e-05, 'epoch': 0.13}
{'loss': 24929062092.8, 'grad_norm': 875696750592.0, 'learning_rate': 8.290405102924144e-05, 'epoch': 0.13}
{'loss': 28832130662.4, 'grad_norm': 1459135971328.0, 'learning_rate': 8.265433811115316e-05, 'epoch': 0.13}
{'loss': 37092153753.6, 'grad_norm': 4671621038080.0, 'learning_rate': 8.240319678653049e-05, 'epoch': 0.13}
{'loss': 27445791948.8, 'grad_norm': 8998865600512.0, 'learning_rate': 8.215063804110857e-05, 'epoch': 0.13}
{'loss': 41886056448.0, 'grad_norm': 8776710619136.0, 'learning_rate': 8.189667292262512e-05, 'epoch': 0.13}
{'loss': 34345366323.2, 'grad_norm': 2434734227456.0, 'learning_rate': 8.164131254033716e-05, 'epoch': 0.13}
{'loss': 30720897843.2, 'grad_norm': 1608526331904.0, 'learning_rate': 8.138456806453503e-05, 'epoch': 0.13}
{'loss': 45015538073.6, 'grad_norm': 1.7946084477658726e+17, 'learning_rate': 8.112645072605386e-05, 'epoch': 0.13}
{'loss': 39200541900.8, 'grad_norm': 3.723367278444544e+17, 'learning_rate': 8.086697181578222e-05, 'epoch': 0.13}
{'loss': 49306324172.8, 'grad_norm': 3.93030309773312e+16, 'learning_rate': 8.060614268416823e-05, 'epoch': 0.13}
{'loss': 47713026048.0, 'grad_norm': 1.1444180019367117e+17, 'learning_rate': 8.034397474072309e-05, 'epoch': 0.13}
{'loss': 51261204070.4, 'grad_norm': 5.777836297183822e+18, 'learning_rate': 8.008047945352193e-05, 'epoch': 0.14}
{'loss': 89563319500.8, 'grad_norm': inf, 'learning_rate': 7.981566834870225e-05, 'epoch': 0.14}
{'loss': 88981982412.8, 'grad_norm': inf, 'learning_rate': 7.954955300995961e-05, 'epoch': 0.14}
{'loss': 108170726604.8, 'grad_norm': 19607419092992.0, 'learning_rate': 7.928214507804104e-05, 'epoch': 0.14}
{'loss': 127690814259.2, 'grad_norm': inf, 'learning_rate': 7.901345625023576e-05, 'epoch': 0.14}
{'loss': 228876877824.0, 'grad_norm': inf, 'learning_rate': 7.874349827986354e-05, 'epoch': 0.14}
{'loss': 65591522099.2, 'grad_norm': inf, 'learning_rate': 7.847228297576053e-05, 'epoch': 0.14}
{'loss': 51519019417.6, 'grad_norm': inf, 'learning_rate': 7.819982220176276e-05, 'epoch': 0.14}
{'loss': 73274661273.6, 'grad_norm': inf, 'learning_rate': 7.792612787618714e-05, 'epoch': 0.14}
{'loss': 54609602150.4, 'grad_norm': inf, 'learning_rate': 7.765121197131009e-05, 'epoch': 0.14}
{'loss': 105104690380.8, 'grad_norm': inf, 'learning_rate': 7.737508651284391e-05, 'epoch': 0.14}
{'loss': 111789264076.8, 'grad_norm': inf, 'learning_rate': 7.709776357941069e-05, 'epoch': 0.14}
{'loss': 141518530150.4, 'grad_norm': nan, 'learning_rate': 7.681925530201392e-05, 'epoch': 0.15}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.65395738635079e-05, 'epoch': 0.15}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.62587314980648e-05, 'epoch': 0.15}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.597674049063947e-05, 'epoch': 0.15}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.569361317643211e-05, 'epoch': 0.15}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.540936194034865e-05, 'epoch': 0.15}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.512399921645901e-05, 'epoch': 0.15}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.483753748745317e-05, 'epoch': 0.15}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.454998928409516e-05, 'epoch': 0.15}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.426136718467493e-05, 'epoch': 0.15}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.397168381445812e-05, 'epoch': 0.15}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.368095184513377e-05, 'epoch': 0.15}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.338918399426005e-05, 'epoch': 0.15}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.309639302470801e-05, 'epoch': 0.16}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.280259174410312e-05, 'epoch': 0.16}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.250779300426517e-05, 'epoch': 0.16}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.22120097006461e-05, 'epoch': 0.16}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.191525477176577e-05, 'epoch': 0.16}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.161754119864616e-05, 'epoch': 0.16}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.131888200424339e-05, 'epoch': 0.16}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.101929025287816e-05, 'epoch': 0.16}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.071877904966423e-05, 'epoch': 0.16}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.04173615399351e-05, 'epoch': 0.16}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 7.011505090866913e-05, 'epoch': 0.16}
  if idx % 2 == 1 and self.interleave_self_attention:
                                                      
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.981186037991271e-05, 'epoch': 0.16}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.950780321620174e-05, 'epoch': 0.17}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.920289271798157e-05, 'epoch': 0.17}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.889714222302517e-05, 'epoch': 0.17}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.85905651058497e-05, 'epoch': 0.17}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.82831747771314e-05, 'epoch': 0.17}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.797498468311907e-05, 'epoch': 0.17}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.766600830504585e-05, 'epoch': 0.17}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.735625915853942e-05, 'epoch': 0.17}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.70457507930309e-05, 'epoch': 0.17}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.673449679116215e-05, 'epoch': 0.17}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.642251076819148e-05, 'epoch': 0.17}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.610980637139827e-05, 'epoch': 0.17}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.579639727948583e-05, 'epoch': 0.18}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.548229720198315e-05, 'epoch': 0.18}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.516751987864517e-05, 'epoch': 0.18}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.485207907885175e-05, 'epoch': 0.18}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.453598860100536e-05, 'epoch': 0.18}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.421926227192749e-05, 'epoch': 0.18}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.390191394625381e-05, 'epoch': 0.18}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.358395750582817e-05, 'epoch': 0.18}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.326540685909532e-05, 'epoch': 0.18}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.294627594049249e-05, 'epoch': 0.18}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.262657870983989e-05, 'epoch': 0.18}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.230632915173009e-05, 'epoch': 0.18}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 6.198554127491622e-05, 'epoch': 0.19}
