  0%|          | 0/10000 [00:00<?, ?it/s]/virtual_lab/rlwrld/david/VLA_models_training/gr00t/gr00t/model/action_head/cross_attention_dit.py:281: FutureWarning: Accessing config attribute `interleave_self_attention` directly via 'DiT' object attribute is deprecated. Please access 'interleave_self_attention' over 'DiT's config object instead, e.g. 'unet.config.interleave_self_attention'.
  if idx % 2 == 1 and self.interleave_self_attention:
Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                     
{'loss': 29649803411456.0, 'grad_norm': 82819112.0, 'learning_rate': 1.8e-06, 'epoch': 0.0}
{'loss': 33347807163187.2, 'grad_norm': 120297439232.0, 'learning_rate': 4.78e-05, 'epoch': 0.08}
{'loss': 31229452117606.4, 'grad_norm': 227410100224.0, 'learning_rate': 4.9800000000000004e-05, 'epoch': 0.08}
{'loss': 33251693848166.4, 'grad_norm': 257848279040.0, 'learning_rate': 5.1800000000000005e-05, 'epoch': 0.09}
{'loss': 30436413249945.6, 'grad_norm': 198693371904.0, 'learning_rate': 5.380000000000001e-05, 'epoch': 0.09}
{'loss': 37349653007564.8, 'grad_norm': 477196845056.0, 'learning_rate': 5.580000000000001e-05, 'epoch': 0.09}
{'loss': 33562401177600.0, 'grad_norm': 531621347328.0, 'learning_rate': 5.7799999999999995e-05, 'epoch': 0.1}
{'loss': 33025369204326.4, 'grad_norm': 953633603584.0, 'learning_rate': 5.9800000000000003e-05, 'epoch': 0.1}
{'loss': 32678262027059.2, 'grad_norm': 970022322176.0, 'learning_rate': 6.18e-05, 'epoch': 0.1}
{'loss': 33398866942361.6, 'grad_norm': 1135926444032.0, 'learning_rate': 6.38e-05, 'epoch': 0.1}
{'loss': 25689959327334.4, 'grad_norm': 1102727872512.0, 'learning_rate': 6.58e-05, 'epoch': 0.11}
{'loss': 32237662135910.4, 'grad_norm': 2120054341632.0, 'learning_rate': 6.780000000000001e-05, 'epoch': 0.11}
{'loss': 29257287021363.2, 'grad_norm': 2620916498432.0, 'learning_rate': 6.98e-05, 'epoch': 0.11}
{'loss': 29229675079270.4, 'grad_norm': 3250618105856.0, 'learning_rate': 7.18e-05, 'epoch': 0.12}
{'loss': 26883129763430.4, 'grad_norm': 2354686459904.0, 'learning_rate': 7.38e-05, 'epoch': 0.12}
{'loss': 28317380404838.4, 'grad_norm': 5218913746944.0, 'learning_rate': 7.58e-05, 'epoch': 0.12}
{'loss': 28143103718195.2, 'grad_norm': 5000011448320.0, 'learning_rate': 7.780000000000001e-05, 'epoch': 0.13}
{'loss': 29983884758220.8, 'grad_norm': 7033024675840.0, 'learning_rate': 7.98e-05, 'epoch': 0.13}
{'loss': 28645905137664.0, 'grad_norm': 9204428439552.0, 'learning_rate': 8.18e-05, 'epoch': 0.13}
{'loss': 28644364989235.2, 'grad_norm': 7199990480896.0, 'learning_rate': 8.38e-05, 'epoch': 0.14}
{'loss': 23980978418483.2, 'grad_norm': 11761721802752.0, 'learning_rate': 8.58e-05, 'epoch': 0.14}
{'loss': 22447277473792.0, 'grad_norm': 17989380341760.0, 'learning_rate': 8.78e-05, 'epoch': 0.14}
{'loss': 22168361290956.8, 'grad_norm': 11988731166720.0, 'learning_rate': 8.98e-05, 'epoch': 0.15}
{'loss': 20937292801638.4, 'grad_norm': 19523631579136.0, 'learning_rate': 9.180000000000001e-05, 'epoch': 0.15}
{'loss': 16499522876211.2, 'grad_norm': 26042578239488.0, 'learning_rate': 9.38e-05, 'epoch': 0.15}
{'loss': 14773895613644.8, 'grad_norm': 27966100733952.0, 'learning_rate': 9.58e-05, 'epoch': 0.16}
{'loss': 9942230210969.6, 'grad_norm': 14566898532352.0, 'learning_rate': 9.78e-05, 'epoch': 0.16}
{'loss': 8413700004249.6, 'grad_norm': 22544811819008.0, 'learning_rate': 9.98e-05, 'epoch': 0.16}
{'loss': 5313809874944.0, 'grad_norm': 19573743026176.0, 'learning_rate': 9.9999778549206e-05, 'epoch': 0.17}
{'loss': 2510160710860.8, 'grad_norm': 13192033992704.0, 'learning_rate': 9.999901304280685e-05, 'epoch': 0.17}
{'loss': 1574160669081.6, 'grad_norm': 6305955708928.0, 'learning_rate': 9.999770075521164e-05, 'epoch': 0.17}
{'loss': 1273957240012.8, 'grad_norm': 6948518887424.0, 'learning_rate': 9.99958417007713e-05, 'epoch': 0.18}
{'loss': 525244615884.8, 'grad_norm': 6354200166400.0, 'learning_rate': 9.999343589981615e-05, 'epoch': 0.18}
{'loss': 787031156326.4, 'grad_norm': 6942307647488.0, 'learning_rate': 9.999048337865568e-05, 'epoch': 0.18}
{'loss': 723856654336.0, 'grad_norm': 2417804443648.0, 'learning_rate': 9.998698416957815e-05, 'epoch': 0.19}
{'loss': 648947066470.4, 'grad_norm': 4442632486912.0, 'learning_rate': 9.998293831085037e-05, 'epoch': 0.19}
{'loss': 581040865280.0, 'grad_norm': 4025842401280.0, 'learning_rate': 9.997834584671719e-05, 'epoch': 0.19}
{'loss': 741230247936.0, 'grad_norm': 1393297326080.0, 'learning_rate': 9.997320682740107e-05, 'epoch': 0.2}
{'loss': 1308518304972.8, 'grad_norm': 3065098534912.0, 'learning_rate': 9.996752130910149e-05, 'epoch': 0.2}
{'loss': 727890054348.8, 'grad_norm': 5062628737024.0, 'learning_rate': 9.99612893539944e-05, 'epoch': 0.2}
{'loss': 716782069350.4, 'grad_norm': 1320193359872.0, 'learning_rate': 9.995451103023144e-05, 'epoch': 0.21}
{'loss': 566788882432.0, 'grad_norm': 6723580461056.0, 'learning_rate': 9.994718641193928e-05, 'epoch': 0.21}
{'loss': 479767717478.4, 'grad_norm': 1540024303616.0, 'learning_rate': 9.993931557921874e-05, 'epoch': 0.21}
{'loss': 621118383718.4, 'grad_norm': 1701651415040.0, 'learning_rate': 9.993089861814402e-05, 'epoch': 0.22}
{'loss': 710783742771.2, 'grad_norm': 5644000690176.0, 'learning_rate': 9.992193562076166e-05, 'epoch': 0.22}
{'loss': 446227965542.4, 'grad_norm': 2999725850624.0, 'learning_rate': 9.991242668508954e-05, 'epoch': 0.22}
{'loss': 491811399270.4, 'grad_norm': 2872249679872.0, 'learning_rate': 9.990237191511587e-05, 'epoch': 0.23}
{'loss': 639190119219.2, 'grad_norm': 4505532366848.0, 'learning_rate': 9.989177142079802e-05, 'epoch': 0.23}
{'loss': 758610290278.4, 'grad_norm': 3729890738176.0, 'learning_rate': 9.988062531806126e-05, 'epoch': 0.23}
{'loss': 248397063782.4, 'grad_norm': 291774106959872.0, 'learning_rate': 9.986893372879762e-05, 'epoch': 0.24}
{'loss': 539697191321.6, 'grad_norm': 2901168095232.0, 'learning_rate': 9.985669678086443e-05, 'epoch': 0.24}
{'loss': 752802961817.6, 'grad_norm': 137032760295424.0, 'learning_rate': 9.984391460808298e-05, 'epoch': 0.24}
{'loss': 625804784435.2, 'grad_norm': 12469624897536.0, 'learning_rate': 9.983058735023709e-05, 'epoch': 0.25}
{'loss': 669768063385.6, 'grad_norm': 1408097583104.0, 'learning_rate': 9.98167151530715e-05, 'epoch': 0.25}
{'loss': 393017321062.4, 'grad_norm': 1381539381248.0, 'learning_rate': 9.980229816829034e-05, 'epoch': 0.25}
{'loss': 814096056320.0, 'grad_norm': 1367063527424.0, 'learning_rate': 9.978733655355544e-05, 'epoch': 0.26}
{'loss': 700242460672.0, 'grad_norm': 4032824868864.0, 'learning_rate': 9.977183047248464e-05, 'epoch': 0.26}
{'loss': 703931613184.0, 'grad_norm': 20943242002432.0, 'learning_rate': 9.975578009464992e-05, 'epoch': 0.26}
{'loss': 433142104064.0, 'grad_norm': 4119188733952.0, 'learning_rate': 9.97391855955757e-05, 'epoch': 0.27}
{'loss': 673627766784.0, 'grad_norm': 4346744143872.0, 'learning_rate': 9.972204715673669e-05, 'epoch': 0.27}
{'loss': 792781599539.2, 'grad_norm': 1716502134784.0, 'learning_rate': 9.970436496555617e-05, 'epoch': 0.27}
{'loss': 768133614796.8, 'grad_norm': 3770757677056.0, 'learning_rate': 9.968613921540373e-05, 'epoch': 0.28}
{'loss': 652278969139.2, 'grad_norm': 31357537353728.0, 'learning_rate': 9.966737010559326e-05, 'epoch': 0.28}
{'loss': 434295223091.2, 'grad_norm': 7912735899648.0, 'learning_rate': 9.964805784138072e-05, 'epoch': 0.28}
{'loss': 522306977792.0, 'grad_norm': 2360169725952.0, 'learning_rate': 9.962820263396195e-05, 'epoch': 0.29}
{'loss': 324005239193.6, 'grad_norm': 1746775441408.0, 'learning_rate': 9.960780470047033e-05, 'epoch': 0.29}
{'loss': 597009891328.0, 'grad_norm': 1167461318656.0, 'learning_rate': 9.958686426397437e-05, 'epoch': 0.29}
{'loss': 927413672345.6, 'grad_norm': 1925356584960.0, 'learning_rate': 9.956538155347534e-05, 'epoch': 0.29}
{'loss': 523447828480.0, 'grad_norm': 3531973066752.0, 'learning_rate': 9.95433568039047e-05, 'epoch': 0.3}
{'loss': 529093309235.2, 'grad_norm': 29798451642368.0, 'learning_rate': 9.952079025612162e-05, 'epoch': 0.3}
{'loss': 526039908352.0, 'grad_norm': 5699157884928.0, 'learning_rate': 9.949768215691022e-05, 'epoch': 0.3}
{'loss': 447812416307.2, 'grad_norm': 1.582746438427738e+18, 'learning_rate': 9.9474032758977e-05, 'epoch': 0.31}
{'loss': 796966623641.6, 'grad_norm': 597081857196032.0, 'learning_rate': 9.944984232094794e-05, 'epoch': 0.31}
{'loss': 982041965363.2, 'grad_norm': 12586957406208.0, 'learning_rate': 9.942511110736584e-05, 'epoch': 0.31}
{'loss': 1229125477990.4, 'grad_norm': 1912742871040.0, 'learning_rate': 9.939983938868726e-05, 'epoch': 0.32}
{'loss': 777096265728.0, 'grad_norm': 2966454534144.0, 'learning_rate': 9.93740274412797e-05, 'epoch': 0.32}
{'loss': 1044206164377.6, 'grad_norm': 3179709726720.0, 'learning_rate': 9.934767554741846e-05, 'epoch': 0.32}
{'loss': 791793264230.4, 'grad_norm': 2841770196992.0, 'learning_rate': 9.932078399528361e-05, 'epoch': 0.33}
  if idx % 2 == 1 and self.interleave_self_attention:
                                                       
{'loss': 314731895193.6, 'grad_norm': 912346972160.0, 'learning_rate': 9.929335307895689e-05, 'epoch': 0.33}
{'loss': 694628856627.2, 'grad_norm': 1254169247744.0, 'learning_rate': 9.926538309841839e-05, 'epoch': 0.33}
{'loss': 752585539584.0, 'grad_norm': 1380013047808.0, 'learning_rate': 9.923687435954334e-05, 'epoch': 0.34}
{'loss': 860261659443.2, 'grad_norm': 1448795570176.0, 'learning_rate': 9.920782717409873e-05, 'epoch': 0.34}
{'loss': 571513608601.6, 'grad_norm': 4304816046080.0, 'learning_rate': 9.917824185973994e-05, 'epoch': 0.34}
{'loss': 1241236530790.4, 'grad_norm': 3601886347264.0, 'learning_rate': 9.914811874000723e-05, 'epoch': 0.35}
{'loss': 522186496409.6, 'grad_norm': 3678450745344.0, 'learning_rate': 9.911745814432218e-05, 'epoch': 0.35}
{'loss': 299441822105.6, 'grad_norm': 1063686045696.0, 'learning_rate': 9.90862604079842e-05, 'epoch': 0.35}
{'loss': 838081341030.4, 'grad_norm': 2592693813248.0, 'learning_rate': 9.90545258721667e-05, 'epoch': 0.36}
{'loss': 595015657062.4, 'grad_norm': 1459930005504.0, 'learning_rate': 9.90222548839135e-05, 'epoch': 0.36}
{'loss': 468271497216.0, 'grad_norm': 58150006816768.0, 'learning_rate': 9.898944779613495e-05, 'epoch': 0.36}
{'loss': 439858023628.8, 'grad_norm': 5492902985728.0, 'learning_rate': 9.89561049676041e-05, 'epoch': 0.37}
{'loss': 593202511872.0, 'grad_norm': 2836982398976.0, 'learning_rate': 9.89222267629528e-05, 'epoch': 0.37}
{'loss': 917854434099.2, 'grad_norm': 9765173329920.0, 'learning_rate': 9.888781355266763e-05, 'epoch': 0.37}
{'loss': 831625048883.2, 'grad_norm': 2.974663081847685e+17, 'learning_rate': 9.885286571308598e-05, 'epoch': 0.38}
{'loss': 814748637593.6, 'grad_norm': 6462687936512.0, 'learning_rate': 9.881738362639182e-05, 'epoch': 0.38}
{'loss': 851512551014.4, 'grad_norm': 1.4463716833624064e+16, 'learning_rate': 9.878136768061154e-05, 'epoch': 0.38}
{'loss': 959546654720.0, 'grad_norm': 12044932743168.0, 'learning_rate': 9.874481826960979e-05, 'epoch': 0.39}
{'loss': 327868166963.2, 'grad_norm': 22621550804992.0, 'learning_rate': 9.870773579308503e-05, 'epoch': 0.39}
{'loss': 590295649484.8, 'grad_norm': 6.876074707674726e+16, 'learning_rate': 9.867012065656533e-05, 'epoch': 0.39}
{'loss': 417804661555.2, 'grad_norm': 3683198596808704.0, 'learning_rate': 9.863197327140376e-05, 'epoch': 0.4}
{'loss': 907743120588.8, 'grad_norm': 1180369755832320.0, 'learning_rate': 9.859329405477403e-05, 'epoch': 0.4}
{'loss': 495798714368.0, 'grad_norm': 1.4791096420794368e+16, 'learning_rate': 9.855408342966585e-05, 'epoch': 0.4}
{'loss': 611165562470.4, 'grad_norm': 5642579345408.0, 'learning_rate': 9.851434182488033e-05, 'epoch': 0.41}
{'loss': 637744552345.6, 'grad_norm': 6259959398400.0, 'learning_rate': 9.84740696750253e-05, 'epoch': 0.41}
{'loss': 732793772441.6, 'grad_norm': 2160805543936.0, 'learning_rate': 9.843326742051055e-05, 'epoch': 0.41}
{'loss': 1484477746380.8, 'grad_norm': 1775941320704.0, 'learning_rate': 9.839193550754297e-05, 'epoch': 0.42}
{'loss': 615773162700.8, 'grad_norm': 4713009905664.0, 'learning_rate': 9.835007438812177e-05, 'epoch': 0.42}
{'loss': 339094247833.6, 'grad_norm': 3472138174464.0, 'learning_rate': 9.830768452003341e-05, 'epoch': 0.42}
{'loss': 636893161062.4, 'grad_norm': 1805022396416.0, 'learning_rate': 9.826476636684671e-05, 'epoch': 0.43}
{'loss': 753352625356.8, 'grad_norm': 3862642598871040.0, 'learning_rate': 9.822132039790773e-05, 'epoch': 0.43}
{'loss': 843892234649.6, 'grad_norm': 8007890824593408.0, 'learning_rate': 9.817734708833461e-05, 'epoch': 0.43}
{'loss': 954999295180.8, 'grad_norm': 1.4843845061640192e+16, 'learning_rate': 9.813284691901243e-05, 'epoch': 0.44}
{'loss': 865826347417.6, 'grad_norm': 51896572182528.0, 'learning_rate': 9.808782037658792e-05, 'epoch': 0.44}
{'loss': 1175324301721.6, 'grad_norm': 887577540296704.0, 'learning_rate': 9.804226795346411e-05, 'epoch': 0.44}
{'loss': 596531897958.4, 'grad_norm': 1725009362944.0, 'learning_rate': 9.799619014779503e-05, 'epoch': 0.45}
{'loss': 1262735799091.2, 'grad_norm': 3299036102656.0, 'learning_rate': 9.794958746348013e-05, 'epoch': 0.45}
{'loss': 590004459929.6, 'grad_norm': 2549664710656.0, 'learning_rate': 9.790246041015896e-05, 'epoch': 0.45}
{'loss': 530688298188.8, 'grad_norm': 4006590808064.0, 'learning_rate': 9.785480950320538e-05, 'epoch': 0.46}
{'loss': 459058603622.4, 'grad_norm': 3485778837504.0, 'learning_rate': 9.78066352637221e-05, 'epoch': 0.46}
{'loss': 1280417202176.0, 'grad_norm': 6928447045632.0, 'learning_rate': 9.775793821853488e-05, 'epoch': 0.46}
{'loss': 997274733772.8, 'grad_norm': 2310149767168.0, 'learning_rate': 9.77087189001868e-05, 'epoch': 0.47}
{'loss': 644947378176.0, 'grad_norm': 6004947812352.0, 'learning_rate': 9.765897784693243e-05, 'epoch': 0.47}
{'loss': 1436930067660.8, 'grad_norm': 14266399719424.0, 'learning_rate': 9.760871560273197e-05, 'epoch': 0.47}
{'loss': 664516742348.8, 'grad_norm': 3561249046528.0, 'learning_rate': 9.755793271724526e-05, 'epoch': 0.48}
{'loss': 482201042944.0, 'grad_norm': 2802647302144.0, 'learning_rate': 9.750662974582584e-05, 'epoch': 0.48}
{'loss': 328557710540.8, 'grad_norm': 1685380792320.0, 'learning_rate': 9.745480724951473e-05, 'epoch': 0.48}
{'loss': 560876172083.2, 'grad_norm': 981447475200.0, 'learning_rate': 9.740246579503447e-05, 'epoch': 0.49}
{'loss': 352261740953.6, 'grad_norm': 294136840192.0, 'learning_rate': 9.734960595478284e-05, 'epoch': 0.49}
{'loss': 478355285606.4, 'grad_norm': 1058804989952.0, 'learning_rate': 9.729622830682657e-05, 'epoch': 0.49}
{'loss': 546361311232.0, 'grad_norm': 1364727300096.0, 'learning_rate': 9.724233343489504e-05, 'epoch': 0.49}
{'loss': 818138474086.4, 'grad_norm': 2197646475264.0, 'learning_rate': 9.718792192837396e-05, 'epoch': 0.5}
{'loss': 783072886784.0, 'grad_norm': 1021900488704.0, 'learning_rate': 9.713299438229886e-05, 'epoch': 0.5}
{'loss': 533926248448.0, 'grad_norm': 4831638978560.0, 'learning_rate': 9.707755139734855e-05, 'epoch': 0.5}
{'loss': 859593978675.2, 'grad_norm': 2400336478208.0, 'learning_rate': 9.702159357983866e-05, 'epoch': 0.51}
{'loss': 767520459980.8, 'grad_norm': 8711927496704.0, 'learning_rate': 9.696512154171492e-05, 'epoch': 0.51}
{'loss': 508577710080.0, 'grad_norm': 5984355876864.0, 'learning_rate': 9.690813590054645e-05, 'epoch': 0.51}
{'loss': 559384730009.6, 'grad_norm': 4732957491200.0, 'learning_rate': 9.685063727951914e-05, 'epoch': 0.52}
{'loss': 966603780915.2, 'grad_norm': 459326116331520.0, 'learning_rate': 9.679262630742865e-05, 'epoch': 0.52}
{'loss': 1002859554406.4, 'grad_norm': 5824595361792.0, 'learning_rate': 9.673410361867373e-05, 'epoch': 0.52}
{'loss': 772992873267.2, 'grad_norm': 29996445859840.0, 'learning_rate': 9.667506985324909e-05, 'epoch': 0.53}
{'loss': 750163119308.8, 'grad_norm': 186504810856448.0, 'learning_rate': 9.661552565673855e-05, 'epoch': 0.53}
{'loss': 468153794560.0, 'grad_norm': 3.054966944374456e+17, 'learning_rate': 9.655547168030789e-05, 'epoch': 0.53}
{'loss': 553201120051.2, 'grad_norm': 633141731524608.0, 'learning_rate': 9.649490858069777e-05, 'epoch': 0.54}
{'loss': 818014584832.0, 'grad_norm': 9.603272854942515e+16, 'learning_rate': 9.643383702021658e-05, 'epoch': 0.54}
{'loss': 485386354688.0, 'grad_norm': 1998738595774464.0, 'learning_rate': 9.637225766673307e-05, 'epoch': 0.54}
{'loss': 539370874470.4, 'grad_norm': 2.0453508289396736e+16, 'learning_rate': 9.631017119366922e-05, 'epoch': 0.55}
{'loss': 1021032739635.2, 'grad_norm': 6845676969263104.0, 'learning_rate': 9.624757827999273e-05, 'epoch': 0.55}
{'loss': 738953003008.0, 'grad_norm': 173410160214016.0, 'learning_rate': 9.618447961020971e-05, 'epoch': 0.55}
{'loss': 771073507328.0, 'grad_norm': 2187162812416.0, 'learning_rate': 9.612087587435707e-05, 'epoch': 0.56}
{'loss': 575085897318.4, 'grad_norm': 1746567299072.0, 'learning_rate': 9.605676776799508e-05, 'epoch': 0.56}
{'loss': 657739481088.0, 'grad_norm': 3256754634752.0, 'learning_rate': 9.599215599219973e-05, 'epoch': 0.56}
{'loss': 677166815641.6, 'grad_norm': 4358347423744.0, 'learning_rate': 9.592704125355505e-05, 'epoch': 0.57}
{'loss': 805705823027.2, 'grad_norm': 65838073774080.0, 'learning_rate': 9.586142426414538e-05, 'epoch': 0.57}
{'loss': 333330697420.8, 'grad_norm': 5365901033472.0, 'learning_rate': 9.57953057415476e-05, 'epoch': 0.57}
{'loss': 663211632230.4, 'grad_norm': 2518222635008.0, 'learning_rate': 9.572868640882328e-05, 'epoch': 0.58}
{'loss': 856384602112.0, 'grad_norm': 37063709687808.0, 'learning_rate': 9.56615669945108e-05, 'epoch': 0.58}
{'loss': 543958289612.8, 'grad_norm': 27853542391808.0, 'learning_rate': 9.55939482326173e-05, 'epoch': 0.58}
{'loss': 602511822028.8, 'grad_norm': 2315040849920.0, 'learning_rate': 9.552583086261069e-05, 'epoch': 0.59}
{'loss': 344219294105.6, 'grad_norm': 19858714525696.0, 'learning_rate': 9.545721562941168e-05, 'epoch': 0.59}
{'loss': 623181771571.2, 'grad_norm': 1803062738944.0, 'learning_rate': 9.538810328338543e-05, 'epoch': 0.59}
{'loss': 775759803187.2, 'grad_norm': 2301925261312.0, 'learning_rate': 9.531849458033349e-05, 'epoch': 0.6}
{'loss': 941463751884.8, 'grad_norm': 2107054751744.0, 'learning_rate': 9.524839028148547e-05, 'epoch': 0.6}
{'loss': 826931570278.4, 'grad_norm': 3739928756224.0, 'learning_rate': 9.517779115349077e-05, 'epoch': 0.6}
{'loss': 826262106931.2, 'grad_norm': 3196497952768.0, 'learning_rate': 9.510669796841014e-05, 'epoch': 0.61}
{'loss': 452689500569.6, 'grad_norm': 145480004665344.0, 'learning_rate': 9.503511150370727e-05, 'epoch': 0.61}
{'loss': 681099604787.2, 'grad_norm': 7712012763136.0, 'learning_rate': 9.496303254224024e-05, 'epoch': 0.61}
{'loss': 831063798579.2, 'grad_norm': 413982301093888.0, 'learning_rate': 9.489046187225306e-05, 'epoch': 0.62}
{'loss': 802842581401.6, 'grad_norm': 2483898548224.0, 'learning_rate': 9.481740028736692e-05, 'epoch': 0.62}
{'loss': 812037858918.4, 'grad_norm': 2510105608192.0, 'learning_rate': 9.474384858657164e-05, 'epoch': 0.62}
{'loss': 179909440307.2, 'grad_norm': 994773414445056.0, 'learning_rate': 9.466980757421679e-05, 'epoch': 0.63}
{'loss': 655245652787.2, 'grad_norm': inf, 'learning_rate': 9.459527806000305e-05, 'epoch': 0.63}
{'loss': 478977353318.4, 'grad_norm': 2.7657177762103296e+16, 'learning_rate': 9.452026085897325e-05, 'epoch': 0.63}
{'loss': 698190921728.0, 'grad_norm': 6.050871903676006e+16, 'learning_rate': 9.444475679150348e-05, 'epoch': 0.64}
{'loss': 566437294899.2, 'grad_norm': 8.005991525630607e+17, 'learning_rate': 9.436876668329411e-05, 'epoch': 0.64}
{'loss': 608178012160.0, 'grad_norm': 35948884656128.0, 'learning_rate': 9.429229136536079e-05, 'epoch': 0.64}
{'loss': 855849828352.0, 'grad_norm': 51733015298048.0, 'learning_rate': 9.421533167402534e-05, 'epoch': 0.65}
{'loss': 1205464779980.8, 'grad_norm': 8757119549440.0, 'learning_rate': 9.413788845090666e-05, 'epoch': 0.65}
{'loss': 616179118899.2, 'grad_norm': 2249642129489920.0, 'learning_rate': 9.405996254291136e-05, 'epoch': 0.65}
{'loss': 1107866157056.0, 'grad_norm': inf, 'learning_rate': 9.398155480222474e-05, 'epoch': 0.66}
  if idx % 2 == 1 and self.interleave_self_attention:
                                                       
{'loss': 722825904128.0, 'grad_norm': inf, 'learning_rate': 9.390266608630128e-05, 'epoch': 0.66}
{'loss': 1447732497612.8, 'grad_norm': inf, 'learning_rate': 9.38232972578553e-05, 'epoch': 0.66}
{'loss': 526219634278.4, 'grad_norm': inf, 'learning_rate': 9.374344918485164e-05, 'epoch': 0.67}
{'loss': 1072154070220.8, 'grad_norm': inf, 'learning_rate': 9.366312274049602e-05, 'epoch': 0.67}
{'loss': 994457105203.2, 'grad_norm': inf, 'learning_rate': 9.358231880322554e-05, 'epoch': 0.67}
{'loss': 1064515823206.4, 'grad_norm': 2.4536186089373696e+16, 'learning_rate': 9.350103825669916e-05, 'epoch': 0.68}
{'loss': 505348777574.4, 'grad_norm': inf, 'learning_rate': 9.341928198978787e-05, 'epoch': 0.68}
{'loss': 692375257088.0, 'grad_norm': inf, 'learning_rate': 9.333705089656512e-05, 'epoch': 0.68}
{'loss': 600544011878.4, 'grad_norm': inf, 'learning_rate': 9.325434587629698e-05, 'epoch': 0.69}
{'loss': 558140122726.4, 'grad_norm': inf, 'learning_rate': 9.31711678334323e-05, 'epoch': 0.69}
{'loss': 988594726502.4, 'grad_norm': inf, 'learning_rate': 9.308751767759282e-05, 'epoch': 0.69}
{'loss': 731058326732.8, 'grad_norm': inf, 'learning_rate': 9.300339632356325e-05, 'epoch': 0.69}
{'loss': 949288750284.8, 'grad_norm': inf, 'learning_rate': 9.291880469128124e-05, 'epoch': 0.7}
{'loss': 782375164313.6, 'grad_norm': inf, 'learning_rate': 9.283374370582732e-05, 'epoch': 0.7}
{'loss': 493171664486.4, 'grad_norm': nan, 'learning_rate': 9.274821429741482e-05, 'epoch': 0.7}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.266221740137961e-05, 'epoch': 0.71}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.257575395817001e-05, 'epoch': 0.71}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.248882491333637e-05, 'epoch': 0.71}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.240143121752076e-05, 'epoch': 0.72}
