  0%|          | 0/10000 [00:00<?, ?it/s]/virtual_lab/rlwrld/david/VLA_models_training/gr00t/gr00t/model/action_head/cross_attention_dit.py:281: FutureWarning: Accessing config attribute `interleave_self_attention` directly via 'DiT' object attribute is deprecated. Please access 'interleave_self_attention' over 'DiT's config object instead, e.g. 'unet.config.interleave_self_attention'.
  if idx % 2 == 1 and self.interleave_self_attention:
Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                     
{'loss': 6.632, 'grad_norm': 3.3950068950653076, 'learning_rate': 1.8e-06, 'epoch': 0.0}
{'loss': 1.7092, 'grad_norm': 20.173316955566406, 'learning_rate': 9.999343589981615e-05, 'epoch': 0.18}
{'loss': 2.1267, 'grad_norm': 11.941572189331055, 'learning_rate': 9.999048337865568e-05, 'epoch': 0.18}
{'loss': 1.8504, 'grad_norm': 12.868256568908691, 'learning_rate': 9.998698416957815e-05, 'epoch': 0.19}
{'loss': 1.9244, 'grad_norm': 9.705911636352539, 'learning_rate': 9.998293831085037e-05, 'epoch': 0.19}
{'loss': 2.1246, 'grad_norm': 9.498856544494629, 'learning_rate': 9.997834584671719e-05, 'epoch': 0.19}
{'loss': 1.8328, 'grad_norm': 8.97004222869873, 'learning_rate': 9.997320682740107e-05, 'epoch': 0.2}
{'loss': 1.7276, 'grad_norm': 10.441425323486328, 'learning_rate': 9.996752130910149e-05, 'epoch': 0.2}
{'loss': 1.6757, 'grad_norm': 17.8096923828125, 'learning_rate': 9.99612893539944e-05, 'epoch': 0.2}
{'loss': 1.6568, 'grad_norm': 12.227622985839844, 'learning_rate': 9.995451103023144e-05, 'epoch': 0.21}
{'loss': 1.8484, 'grad_norm': 9.456011772155762, 'learning_rate': 9.994718641193928e-05, 'epoch': 0.21}
{'loss': 2.0703, 'grad_norm': 35.20115280151367, 'learning_rate': 9.993931557921874e-05, 'epoch': 0.21}
{'loss': 2.1753, 'grad_norm': 27.09256362915039, 'learning_rate': 9.993089861814402e-05, 'epoch': 0.22}
{'loss': 2.127, 'grad_norm': 9.6143798828125, 'learning_rate': 9.992193562076166e-05, 'epoch': 0.22}
{'loss': 1.9554, 'grad_norm': 11.841815948486328, 'learning_rate': 9.991242668508954e-05, 'epoch': 0.22}
{'loss': 1.711, 'grad_norm': 8.671504974365234, 'learning_rate': 9.990237191511587e-05, 'epoch': 0.23}
{'loss': 1.827, 'grad_norm': 15.474161148071289, 'learning_rate': 9.989177142079802e-05, 'epoch': 0.23}
{'loss': 1.5911, 'grad_norm': 10.934052467346191, 'learning_rate': 9.988062531806126e-05, 'epoch': 0.23}
{'loss': 1.7097, 'grad_norm': 8.236449241638184, 'learning_rate': 9.986893372879762e-05, 'epoch': 0.24}
{'loss': 1.6294, 'grad_norm': 12.819504737854004, 'learning_rate': 9.985669678086443e-05, 'epoch': 0.24}
{'loss': 1.7585, 'grad_norm': 10.944376945495605, 'learning_rate': 9.984391460808298e-05, 'epoch': 0.24}
{'loss': 1.9456, 'grad_norm': 22.36781120300293, 'learning_rate': 9.983058735023709e-05, 'epoch': 0.25}
{'loss': 1.5769, 'grad_norm': 9.478439331054688, 'learning_rate': 9.98167151530715e-05, 'epoch': 0.25}
{'loss': 2.271, 'grad_norm': 17.470075607299805, 'learning_rate': 9.980229816829034e-05, 'epoch': 0.25}
{'loss': 1.6589, 'grad_norm': 11.130880355834961, 'learning_rate': 9.978733655355544e-05, 'epoch': 0.26}
{'loss': 1.8316, 'grad_norm': 16.70421600341797, 'learning_rate': 9.977183047248464e-05, 'epoch': 0.26}
{'loss': 1.6061, 'grad_norm': 7.748654365539551, 'learning_rate': 9.975578009464992e-05, 'epoch': 0.26}
{'loss': 1.3646, 'grad_norm': 11.334872245788574, 'learning_rate': 9.97391855955757e-05, 'epoch': 0.27}
{'loss': 1.5201, 'grad_norm': 16.019498825073242, 'learning_rate': 9.972204715673669e-05, 'epoch': 0.27}
{'loss': 1.4739, 'grad_norm': 11.660262107849121, 'learning_rate': 9.970436496555617e-05, 'epoch': 0.27}
{'loss': 1.2512, 'grad_norm': 4.7197418212890625, 'learning_rate': 9.968613921540373e-05, 'epoch': 0.28}
{'loss': 1.5168, 'grad_norm': 19.389001846313477, 'learning_rate': 9.966737010559326e-05, 'epoch': 0.28}
{'loss': 1.5142, 'grad_norm': 9.151189804077148, 'learning_rate': 9.964805784138072e-05, 'epoch': 0.28}
{'loss': 1.4751, 'grad_norm': 7.89741325378418, 'learning_rate': 9.962820263396195e-05, 'epoch': 0.29}
{'loss': 1.2553, 'grad_norm': 6.639325141906738, 'learning_rate': 9.960780470047033e-05, 'epoch': 0.29}
{'loss': 1.2892, 'grad_norm': 9.729012489318848, 'learning_rate': 9.958686426397437e-05, 'epoch': 0.29}
{'loss': 1.2678, 'grad_norm': 5.238927841186523, 'learning_rate': 9.956538155347534e-05, 'epoch': 0.29}
{'loss': 1.3464, 'grad_norm': 15.096753120422363, 'learning_rate': 9.95433568039047e-05, 'epoch': 0.3}
{'loss': 1.403, 'grad_norm': 14.891654014587402, 'learning_rate': 9.952079025612162e-05, 'epoch': 0.3}
{'loss': 1.2732, 'grad_norm': 7.004228115081787, 'learning_rate': 9.949768215691022e-05, 'epoch': 0.3}
{'loss': 1.2379, 'grad_norm': 11.566573143005371, 'learning_rate': 9.9474032758977e-05, 'epoch': 0.31}
{'loss': 1.2315, 'grad_norm': 20.024755477905273, 'learning_rate': 9.944984232094794e-05, 'epoch': 0.31}
{'loss': 1.1724, 'grad_norm': 7.307535171508789, 'learning_rate': 9.942511110736584e-05, 'epoch': 0.31}
{'loss': 1.2847, 'grad_norm': 10.661280632019043, 'learning_rate': 9.939983938868726e-05, 'epoch': 0.32}
{'loss': 1.2993, 'grad_norm': 13.054590225219727, 'learning_rate': 9.93740274412797e-05, 'epoch': 0.32}
{'loss': 1.1119, 'grad_norm': 15.250049591064453, 'learning_rate': 9.934767554741846e-05, 'epoch': 0.32}
{'loss': 1.5567, 'grad_norm': 11.640488624572754, 'learning_rate': 9.932078399528361e-05, 'epoch': 0.33}
{'loss': 1.4306, 'grad_norm': 5.280009746551514, 'learning_rate': 9.929335307895689e-05, 'epoch': 0.33}
{'loss': 1.3114, 'grad_norm': 9.440186500549316, 'learning_rate': 9.926538309841839e-05, 'epoch': 0.33}
{'loss': 1.2943, 'grad_norm': 11.31535530090332, 'learning_rate': 9.923687435954334e-05, 'epoch': 0.34}
{'loss': 1.0681, 'grad_norm': 5.023034572601318, 'learning_rate': 9.920782717409873e-05, 'epoch': 0.34}
{'loss': 1.2832, 'grad_norm': 11.052156448364258, 'learning_rate': 9.917824185973994e-05, 'epoch': 0.34}
{'loss': 0.9675, 'grad_norm': 10.339237213134766, 'learning_rate': 9.914811874000723e-05, 'epoch': 0.35}
{'loss': 0.9773, 'grad_norm': 10.591532707214355, 'learning_rate': 9.911745814432218e-05, 'epoch': 0.35}
{'loss': 0.9611, 'grad_norm': 8.904437065124512, 'learning_rate': 9.90862604079842e-05, 'epoch': 0.35}
{'loss': 0.938, 'grad_norm': 23.86637306213379, 'learning_rate': 9.90545258721667e-05, 'epoch': 0.36}
{'loss': 1.0431, 'grad_norm': 7.790555477142334, 'learning_rate': 9.90222548839135e-05, 'epoch': 0.36}
{'loss': 1.0369, 'grad_norm': 6.753172397613525, 'learning_rate': 9.898944779613495e-05, 'epoch': 0.36}
{'loss': 0.9858, 'grad_norm': 16.608057022094727, 'learning_rate': 9.89561049676041e-05, 'epoch': 0.37}
{'loss': 0.96, 'grad_norm': 12.845175743103027, 'learning_rate': 9.89222267629528e-05, 'epoch': 0.37}
{'loss': 1.0703, 'grad_norm': 19.690475463867188, 'learning_rate': 9.888781355266763e-05, 'epoch': 0.37}
{'loss': 1.0636, 'grad_norm': 9.574372291564941, 'learning_rate': 9.885286571308598e-05, 'epoch': 0.38}
{'loss': 1.1285, 'grad_norm': 7.402801513671875, 'learning_rate': 9.881738362639182e-05, 'epoch': 0.38}
{'loss': 1.0208, 'grad_norm': 11.603340148925781, 'learning_rate': 9.878136768061154e-05, 'epoch': 0.38}
{'loss': 1.06, 'grad_norm': 8.921853065490723, 'learning_rate': 9.874481826960979e-05, 'epoch': 0.39}
{'loss': 1.0127, 'grad_norm': 15.213587760925293, 'learning_rate': 9.870773579308503e-05, 'epoch': 0.39}
{'loss': 1.0246, 'grad_norm': 16.802030563354492, 'learning_rate': 9.867012065656533e-05, 'epoch': 0.39}
{'loss': 1.0682, 'grad_norm': 12.783621788024902, 'learning_rate': 9.863197327140376e-05, 'epoch': 0.4}
{'loss': 0.8608, 'grad_norm': 6.573967933654785, 'learning_rate': 9.859329405477403e-05, 'epoch': 0.4}
{'loss': 0.8733, 'grad_norm': 7.57865047454834, 'learning_rate': 9.855408342966585e-05, 'epoch': 0.4}
{'loss': 1.0509, 'grad_norm': 11.65796947479248, 'learning_rate': 9.851434182488033e-05, 'epoch': 0.41}
{'loss': 0.8033, 'grad_norm': 5.6977996826171875, 'learning_rate': 9.84740696750253e-05, 'epoch': 0.41}
{'loss': 1.1009, 'grad_norm': 6.615736961364746, 'learning_rate': 9.843326742051055e-05, 'epoch': 0.41}
{'loss': 0.7449, 'grad_norm': 7.251435279846191, 'learning_rate': 9.839193550754297e-05, 'epoch': 0.42}
{'loss': 0.73, 'grad_norm': 8.241576194763184, 'learning_rate': 9.835007438812177e-05, 'epoch': 0.42}
{'loss': 0.7834, 'grad_norm': 16.192325592041016, 'learning_rate': 9.830768452003341e-05, 'epoch': 0.42}
{'loss': 0.9856, 'grad_norm': 15.757442474365234, 'learning_rate': 9.826476636684671e-05, 'epoch': 0.43}
{'loss': 0.9007, 'grad_norm': 16.432476043701172, 'learning_rate': 9.822132039790773e-05, 'epoch': 0.43}
{'loss': 0.6747, 'grad_norm': 4.9658522605896, 'learning_rate': 9.817734708833461e-05, 'epoch': 0.43}
{'loss': 0.7499, 'grad_norm': 10.283984184265137, 'learning_rate': 9.813284691901243e-05, 'epoch': 0.44}
{'loss': 0.9755, 'grad_norm': 10.124780654907227, 'learning_rate': 9.808782037658792e-05, 'epoch': 0.44}
{'loss': 0.8768, 'grad_norm': 12.564268112182617, 'learning_rate': 9.804226795346411e-05, 'epoch': 0.44}
{'loss': 0.7876, 'grad_norm': 6.509983062744141, 'learning_rate': 9.799619014779503e-05, 'epoch': 0.45}
{'loss': 1.1226, 'grad_norm': 19.82317543029785, 'learning_rate': 9.794958746348013e-05, 'epoch': 0.45}
{'loss': 0.8419, 'grad_norm': 4.239280700683594, 'learning_rate': 9.790246041015896e-05, 'epoch': 0.45}
{'loss': 1.0941, 'grad_norm': 4.913817882537842, 'learning_rate': 9.785480950320538e-05, 'epoch': 0.46}
{'loss': 0.7783, 'grad_norm': 6.908275604248047, 'learning_rate': 9.78066352637221e-05, 'epoch': 0.46}
{'loss': 0.9754, 'grad_norm': 5.973999500274658, 'learning_rate': 9.775793821853488e-05, 'epoch': 0.46}
{'loss': 0.7461, 'grad_norm': 5.805001258850098, 'learning_rate': 9.77087189001868e-05, 'epoch': 0.47}
{'loss': 0.607, 'grad_norm': 6.467687129974365, 'learning_rate': 9.765897784693243e-05, 'epoch': 0.47}
{'loss': 0.9666, 'grad_norm': 9.703825950622559, 'learning_rate': 9.760871560273197e-05, 'epoch': 0.47}
{'loss': 0.6042, 'grad_norm': 5.116378307342529, 'learning_rate': 9.755793271724526e-05, 'epoch': 0.48}
{'loss': 0.7124, 'grad_norm': 8.431913375854492, 'learning_rate': 9.750662974582584e-05, 'epoch': 0.48}
{'loss': 0.7363, 'grad_norm': 8.40542984008789, 'learning_rate': 9.745480724951473e-05, 'epoch': 0.48}
{'loss': 0.7961, 'grad_norm': 36.36114501953125, 'learning_rate': 9.740246579503447e-05, 'epoch': 0.49}
{'loss': 0.7001, 'grad_norm': 9.248556137084961, 'learning_rate': 9.734960595478284e-05, 'epoch': 0.49}
{'loss': 0.7031, 'grad_norm': 8.82581615447998, 'learning_rate': 9.729622830682657e-05, 'epoch': 0.49}
{'loss': 0.9057, 'grad_norm': 8.253045082092285, 'learning_rate': 9.724233343489504e-05, 'epoch': 0.49}
{'loss': 0.7649, 'grad_norm': 9.467859268188477, 'learning_rate': 9.718792192837396e-05, 'epoch': 0.5}
{'loss': 0.6213, 'grad_norm': 9.292372703552246, 'learning_rate': 9.713299438229886e-05, 'epoch': 0.5}
{'loss': 0.7517, 'grad_norm': 5.964453220367432, 'learning_rate': 9.707755139734855e-05, 'epoch': 0.5}
{'loss': 0.7398, 'grad_norm': 7.42279052734375, 'learning_rate': 9.702159357983866e-05, 'epoch': 0.51}
{'loss': 1.0314, 'grad_norm': 12.198683738708496, 'learning_rate': 9.696512154171492e-05, 'epoch': 0.51}
{'loss': 0.6126, 'grad_norm': 6.1542067527771, 'learning_rate': 9.690813590054645e-05, 'epoch': 0.51}
{'loss': 0.7201, 'grad_norm': 5.2980523109436035, 'learning_rate': 9.685063727951914e-05, 'epoch': 0.52}
{'loss': 0.6433, 'grad_norm': 7.794908046722412, 'learning_rate': 9.679262630742865e-05, 'epoch': 0.52}
{'loss': 0.7978, 'grad_norm': 6.528015613555908, 'learning_rate': 9.673410361867373e-05, 'epoch': 0.52}
{'loss': 1.0363, 'grad_norm': 8.203441619873047, 'learning_rate': 9.667506985324909e-05, 'epoch': 0.53}
{'loss': 0.8143, 'grad_norm': 3.950916051864624, 'learning_rate': 9.661552565673855e-05, 'epoch': 0.53}
{'loss': 0.8367, 'grad_norm': 25.206979751586914, 'learning_rate': 9.655547168030789e-05, 'epoch': 0.53}
{'loss': 0.708, 'grad_norm': 12.581271171569824, 'learning_rate': 9.649490858069777e-05, 'epoch': 0.54}
{'loss': 0.7434, 'grad_norm': 4.534931182861328, 'learning_rate': 9.643383702021658e-05, 'epoch': 0.54}
{'loss': 0.7759, 'grad_norm': 6.63722562789917, 'learning_rate': 9.637225766673307e-05, 'epoch': 0.54}
{'loss': 0.651, 'grad_norm': 6.000757694244385, 'learning_rate': 9.631017119366922e-05, 'epoch': 0.55}
{'loss': 0.8879, 'grad_norm': 14.844850540161133, 'learning_rate': 9.624757827999273e-05, 'epoch': 0.55}
{'loss': 0.6785, 'grad_norm': 10.206474304199219, 'learning_rate': 9.618447961020971e-05, 'epoch': 0.55}
{'loss': 0.7591, 'grad_norm': 9.525202751159668, 'learning_rate': 9.612087587435707e-05, 'epoch': 0.56}
{'loss': 0.8292, 'grad_norm': 5.2552900314331055, 'learning_rate': 9.605676776799508e-05, 'epoch': 0.56}
{'loss': 0.6154, 'grad_norm': 5.776627063751221, 'learning_rate': 9.599215599219973e-05, 'epoch': 0.56}
{'loss': 0.8826, 'grad_norm': 10.813509941101074, 'learning_rate': 9.592704125355505e-05, 'epoch': 0.57}
{'loss': 0.8729, 'grad_norm': 4.280458927154541, 'learning_rate': 9.586142426414538e-05, 'epoch': 0.57}
{'loss': 0.5685, 'grad_norm': 8.050834655761719, 'learning_rate': 9.57953057415476e-05, 'epoch': 0.57}
{'loss': 0.5951, 'grad_norm': 8.995562553405762, 'learning_rate': 9.572868640882328e-05, 'epoch': 0.58}
{'loss': 0.7215, 'grad_norm': 9.059126853942871, 'learning_rate': 9.56615669945108e-05, 'epoch': 0.58}
{'loss': 0.6474, 'grad_norm': 28.34805679321289, 'learning_rate': 9.55939482326173e-05, 'epoch': 0.58}
{'loss': 0.5215, 'grad_norm': 5.443065166473389, 'learning_rate': 9.552583086261069e-05, 'epoch': 0.59}
{'loss': 0.6879, 'grad_norm': 4.71190881729126, 'learning_rate': 9.545721562941168e-05, 'epoch': 0.59}
{'loss': 0.6594, 'grad_norm': 4.765030860900879, 'learning_rate': 9.538810328338543e-05, 'epoch': 0.59}
{'loss': 0.6377, 'grad_norm': 5.640842437744141, 'learning_rate': 9.531849458033349e-05, 'epoch': 0.6}
{'loss': 0.7832, 'grad_norm': 6.24997091293335, 'learning_rate': 9.524839028148547e-05, 'epoch': 0.6}
{'loss': 0.6399, 'grad_norm': 5.667605400085449, 'learning_rate': 9.517779115349077e-05, 'epoch': 0.6}
{'loss': 1.2308, 'grad_norm': 8.860939979553223, 'learning_rate': 9.510669796841014e-05, 'epoch': 0.61}
{'loss': 0.7923, 'grad_norm': 7.11643648147583, 'learning_rate': 9.503511150370727e-05, 'epoch': 0.61}
{'loss': 0.5851, 'grad_norm': 6.77177095413208, 'learning_rate': 9.496303254224024e-05, 'epoch': 0.61}
{'loss': 0.6171, 'grad_norm': 8.538633346557617, 'learning_rate': 9.489046187225306e-05, 'epoch': 0.62}
{'loss': 0.587, 'grad_norm': 6.531312942504883, 'learning_rate': 9.481740028736692e-05, 'epoch': 0.62}
{'loss': 0.615, 'grad_norm': 4.0646796226501465, 'learning_rate': 9.474384858657164e-05, 'epoch': 0.62}
{'loss': 0.6522, 'grad_norm': 4.256741046905518, 'learning_rate': 9.466980757421679e-05, 'epoch': 0.63}
{'loss': 0.542, 'grad_norm': 4.111125469207764, 'learning_rate': 9.459527806000305e-05, 'epoch': 0.63}
{'loss': 0.5572, 'grad_norm': 5.597684383392334, 'learning_rate': 9.452026085897325e-05, 'epoch': 0.63}
{'loss': 0.5688, 'grad_norm': 5.3975348472595215, 'learning_rate': 9.444475679150348e-05, 'epoch': 0.64}
{'loss': 0.5282, 'grad_norm': 18.73894691467285, 'learning_rate': 9.436876668329411e-05, 'epoch': 0.64}
{'loss': 0.5153, 'grad_norm': 9.449045181274414, 'learning_rate': 9.429229136536079e-05, 'epoch': 0.64}
{'loss': 0.822, 'grad_norm': 10.890020370483398, 'learning_rate': 9.421533167402534e-05, 'epoch': 0.65}
{'loss': 0.6011, 'grad_norm': 5.536279201507568, 'learning_rate': 9.413788845090666e-05, 'epoch': 0.65}
{'loss': 0.4647, 'grad_norm': 4.5331549644470215, 'learning_rate': 9.405996254291136e-05, 'epoch': 0.65}
{'loss': 0.5265, 'grad_norm': 3.2903006076812744, 'learning_rate': 9.398155480222474e-05, 'epoch': 0.66}
{'loss': 0.5702, 'grad_norm': 7.394948959350586, 'learning_rate': 9.390266608630128e-05, 'epoch': 0.66}
{'loss': 0.5988, 'grad_norm': 10.864354133605957, 'learning_rate': 9.38232972578553e-05, 'epoch': 0.66}
{'loss': 0.5963, 'grad_norm': 17.517196655273438, 'learning_rate': 9.374344918485164e-05, 'epoch': 0.67}
{'loss': 0.9842, 'grad_norm': 7.45765495300293, 'learning_rate': 9.366312274049602e-05, 'epoch': 0.67}
{'loss': 0.7298, 'grad_norm': 7.638001441955566, 'learning_rate': 9.358231880322554e-05, 'epoch': 0.67}
{'loss': 0.5529, 'grad_norm': 5.105055332183838, 'learning_rate': 9.350103825669916e-05, 'epoch': 0.68}
{'loss': 0.6457, 'grad_norm': 3.784353733062744, 'learning_rate': 9.341928198978787e-05, 'epoch': 0.68}
{'loss': 0.767, 'grad_norm': 7.654921054840088, 'learning_rate': 9.333705089656512e-05, 'epoch': 0.68}
{'loss': 0.8596, 'grad_norm': 5.7689008712768555, 'learning_rate': 9.325434587629698e-05, 'epoch': 0.69}
{'loss': 0.5127, 'grad_norm': 4.6740803718566895, 'learning_rate': 9.31711678334323e-05, 'epoch': 0.69}
{'loss': 0.5839, 'grad_norm': 5.388087272644043, 'learning_rate': 9.308751767759282e-05, 'epoch': 0.69}
{'loss': 0.6991, 'grad_norm': 6.92509126663208, 'learning_rate': 9.300339632356325e-05, 'epoch': 0.69}
{'loss': 0.7138, 'grad_norm': 4.886335849761963, 'learning_rate': 9.291880469128124e-05, 'epoch': 0.7}
{'loss': 0.4709, 'grad_norm': 4.22104549407959, 'learning_rate': 9.283374370582732e-05, 'epoch': 0.7}
{'loss': 0.4529, 'grad_norm': 5.623143196105957, 'learning_rate': 9.274821429741482e-05, 'epoch': 0.7}
{'loss': 0.6134, 'grad_norm': 23.857221603393555, 'learning_rate': 9.266221740137961e-05, 'epoch': 0.71}
{'loss': 0.5639, 'grad_norm': 3.5615313053131104, 'learning_rate': 9.257575395817001e-05, 'epoch': 0.71}
{'loss': 0.5111, 'grad_norm': 5.941060543060303, 'learning_rate': 9.248882491333637e-05, 'epoch': 0.71}
{'loss': 1.011, 'grad_norm': 6.214679718017578, 'learning_rate': 9.240143121752076e-05, 'epoch': 0.72}
{'loss': 0.8067, 'grad_norm': 5.592227458953857, 'learning_rate': 9.23135738264467e-05, 'epoch': 0.72}
{'loss': 0.6292, 'grad_norm': 10.376028060913086, 'learning_rate': 9.222525370090849e-05, 'epoch': 0.72}
{'loss': 0.4778, 'grad_norm': 7.474173545837402, 'learning_rate': 9.213647180676088e-05, 'epoch': 0.73}
{'loss': 0.6471, 'grad_norm': 11.069169998168945, 'learning_rate': 9.204722911490846e-05, 'epoch': 0.73}
{'loss': 0.6849, 'grad_norm': 14.706851959228516, 'learning_rate': 9.1957526601295e-05, 'epoch': 0.73}
{'loss': 0.7181, 'grad_norm': 9.282242774963379, 'learning_rate': 9.186736524689281e-05, 'epoch': 0.74}
{'loss': 0.5322, 'grad_norm': 8.095349311828613, 'learning_rate': 9.177674603769204e-05, 'epoch': 0.74}
{'loss': 0.6552, 'grad_norm': 11.783393859863281, 'learning_rate': 9.168566996468983e-05, 'epoch': 0.74}
