  0%|          | 0/10000 [00:00<?, ?it/s]/virtual_lab/rlwrld/david/VLA_models_training/gr00t/gr00t/model/action_head/cross_attention_dit.py:281: FutureWarning: Accessing config attribute `interleave_self_attention` directly via 'DiT' object attribute is deprecated. Please access 'interleave_self_attention' over 'DiT's config object instead, e.g. 'unet.config.interleave_self_attention'.
  if idx % 2 == 1 and self.interleave_self_attention:
Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                   
{'loss': 32344539712716.8, 'grad_norm': 63257576.0, 'learning_rate': 1.8e-06, 'epoch': 0.0}
{'loss': 12807886077952.0, 'grad_norm': 6859192795136.0, 'learning_rate': 6.780000000000001e-05, 'epoch': 0.01}
{'loss': 28680083682099.2, 'grad_norm': 11250634752.0, 'learning_rate': 6.98e-05, 'epoch': 0.01}
{'loss': 22782422496051.2, 'grad_norm': 96470466560.0, 'learning_rate': 7.18e-05, 'epoch': 0.01}
{'loss': 13737484772966.4, 'grad_norm': 126578884608.0, 'learning_rate': 7.38e-05, 'epoch': 0.02}
{'loss': 37385515984486.4, 'grad_norm': 2467805003776.0, 'learning_rate': 7.58e-05, 'epoch': 0.02}
{'loss': 29053635107225.6, 'grad_norm': 3070259101696.0, 'learning_rate': 7.780000000000001e-05, 'epoch': 0.02}
{'loss': 31340752168550.4, 'grad_norm': 755444678656.0, 'learning_rate': 7.98e-05, 'epoch': 0.02}
{'loss': 36052790987980.8, 'grad_norm': 4732193603584.0, 'learning_rate': 8.18e-05, 'epoch': 0.02}
{'loss': 23131064788582.4, 'grad_norm': 264067923968.0, 'learning_rate': 8.38e-05, 'epoch': 0.02}
{'loss': 26116550243123.2, 'grad_norm': 6691307388928.0, 'learning_rate': 8.58e-05, 'epoch': 0.02}
{'loss': 14552755129548.8, 'grad_norm': 15104215089152.0, 'learning_rate': 8.78e-05, 'epoch': 0.02}
{'loss': 24505380503552.0, 'grad_norm': 54271062016.0, 'learning_rate': 8.98e-05, 'epoch': 0.02}
{'loss': 20945476727603.2, 'grad_norm': 9447628865536.0, 'learning_rate': 9.180000000000001e-05, 'epoch': 0.02}
{'loss': 22940517557862.4, 'grad_norm': 5985307459584.0, 'learning_rate': 9.38e-05, 'epoch': 0.02}
{'loss': 19499107903078.4, 'grad_norm': 3032699392.0, 'learning_rate': 9.58e-05, 'epoch': 0.02}
{'loss': 20794488494489.6, 'grad_norm': 7497616719872.0, 'learning_rate': 9.78e-05, 'epoch': 0.02}
{'loss': 20398547874611.2, 'grad_norm': 17606855622656.0, 'learning_rate': 9.98e-05, 'epoch': 0.02}
{'loss': 11876509836902.4, 'grad_norm': 1456071901184.0, 'learning_rate': 9.9999778549206e-05, 'epoch': 0.02}
{'loss': 16301836940083.2, 'grad_norm': 7197277696.0, 'learning_rate': 9.999901304280685e-05, 'epoch': 0.02}
{'loss': 6547944819916.8, 'grad_norm': 16980998144.0, 'learning_rate': 9.999770075521164e-05, 'epoch': 0.02}
{'loss': 12175728128819.2, 'grad_norm': 21472913391616.0, 'learning_rate': 9.99958417007713e-05, 'epoch': 0.02}
{'loss': 14081763311616.0, 'grad_norm': 599470505984.0, 'learning_rate': 9.999343589981615e-05, 'epoch': 0.02}
{'loss': 9482818027520.0, 'grad_norm': 76057681920.0, 'learning_rate': 9.999048337865568e-05, 'epoch': 0.02}
{'loss': 6824438372761.6, 'grad_norm': 45169663541248.0, 'learning_rate': 9.998698416957815e-05, 'epoch': 0.02}
{'loss': 2733661958963.2, 'grad_norm': 229394366464.0, 'learning_rate': 9.998293831085037e-05, 'epoch': 0.02}
{'loss': 3693991899955.2, 'grad_norm': 20292768366592.0, 'learning_rate': 9.997834584671719e-05, 'epoch': 0.02}
{'loss': 2776686080819.2, 'grad_norm': 16476491743232.0, 'learning_rate': 9.997320682740107e-05, 'epoch': 0.02}
{'loss': 2251477221376.0, 'grad_norm': 14328266752000.0, 'learning_rate': 9.996752130910149e-05, 'epoch': 0.02}
{'loss': 1626506212147.2, 'grad_norm': 9984402259968.0, 'learning_rate': 9.99612893539944e-05, 'epoch': 0.03}
{'loss': 1134251789516.8, 'grad_norm': 14602707402752.0, 'learning_rate': 9.995451103023144e-05, 'epoch': 0.03}
{'loss': 1578931060736.0, 'grad_norm': 17480879702016.0, 'learning_rate': 9.994718641193928e-05, 'epoch': 0.03}
{'loss': 820274161254.4, 'grad_norm': 1808322396160.0, 'learning_rate': 9.993931557921874e-05, 'epoch': 0.03}
{'loss': 682081858355.2, 'grad_norm': 119770431488.0, 'learning_rate': 9.993089861814402e-05, 'epoch': 0.03}
{'loss': 156613437030.4, 'grad_norm': 4300252643328.0, 'learning_rate': 9.992193562076166e-05, 'epoch': 0.03}
{'loss': 603479814963.2, 'grad_norm': 38846540546048.0, 'learning_rate': 9.991242668508954e-05, 'epoch': 0.03}
{'loss': 964368950886.4, 'grad_norm': 95848488960.0, 'learning_rate': 9.990237191511587e-05, 'epoch': 0.03}
{'loss': 1564896919552.0, 'grad_norm': 39140913577984.0, 'learning_rate': 9.989177142079802e-05, 'epoch': 0.03}
{'loss': 1443720331264.0, 'grad_norm': 3339569332224.0, 'learning_rate': 9.988062531806126e-05, 'epoch': 0.03}
{'loss': 310895496396.8, 'grad_norm': 4100902879232.0, 'learning_rate': 9.986893372879762e-05, 'epoch': 0.03}
{'loss': 3751583049318.4, 'grad_norm': 5637000921088.0, 'learning_rate': 9.985669678086443e-05, 'epoch': 0.03}
{'loss': 384055980851.2, 'grad_norm': 5480791408640.0, 'learning_rate': 9.984391460808298e-05, 'epoch': 0.03}
{'loss': 1557080414617.6, 'grad_norm': 155176730624.0, 'learning_rate': 9.983058735023709e-05, 'epoch': 0.03}
{'loss': 766733870694.4, 'grad_norm': 2579532873728.0, 'learning_rate': 9.98167151530715e-05, 'epoch': 0.03}
{'loss': 847545001574.4, 'grad_norm': 2769741676544.0, 'learning_rate': 9.980229816829034e-05, 'epoch': 0.03}
{'loss': 59303277363.2, 'grad_norm': 11814068813824.0, 'learning_rate': 9.978733655355544e-05, 'epoch': 0.03}
{'loss': 605745315840.0, 'grad_norm': 52809363456.0, 'learning_rate': 9.977183047248464e-05, 'epoch': 0.03}
{'loss': 2291120943923.2, 'grad_norm': 1888758923264.0, 'learning_rate': 9.975578009464992e-05, 'epoch': 0.03}
{'loss': 1035804554035.2, 'grad_norm': 31690883858432.0, 'learning_rate': 9.97391855955757e-05, 'epoch': 0.03}
{'loss': 110535206502.4, 'grad_norm': 3508803207168.0, 'learning_rate': 9.972204715673669e-05, 'epoch': 0.03}
{'loss': 140922506444.8, 'grad_norm': 5136254500864.0, 'learning_rate': 9.970436496555617e-05, 'epoch': 0.03}
{'loss': 963995133542.4, 'grad_norm': 46896198451200.0, 'learning_rate': 9.968613921540373e-05, 'epoch': 0.03}
{'loss': 47049746022.4, 'grad_norm': 3.125174884976558e+17, 'learning_rate': 9.966737010559326e-05, 'epoch': 0.03}
{'loss': 371527542374.4, 'grad_norm': inf, 'learning_rate': 9.964805784138072e-05, 'epoch': 0.04}
{'loss': 722770119884.8, 'grad_norm': 169803662753792.0, 'learning_rate': 9.962820263396195e-05, 'epoch': 0.04}
{'loss': 1277595169587.2, 'grad_norm': 1.9359579517810115e+18, 'learning_rate': 9.960780470047033e-05, 'epoch': 0.04}
{'loss': 5043413811.2, 'grad_norm': nan, 'learning_rate': 9.958686426397437e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.956538155347534e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.95433568039047e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.952079025612162e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.949768215691022e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.9474032758977e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.944984232094794e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.942511110736584e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.939983938868726e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.93740274412797e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.934767554741846e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.932078399528361e-05, 'epoch': 0.04}
  if idx % 2 == 1 and self.interleave_self_attention:
                                                       
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.929335307895689e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.926538309841839e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.923687435954334e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.920782717409873e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.917824185973994e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.914811874000723e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.911745814432218e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.90862604079842e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.90545258721667e-05, 'epoch': 0.04}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.90222548839135e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.898944779613495e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.89561049676041e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.89222267629528e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.888781355266763e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.885286571308598e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.881738362639182e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.878136768061154e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.874481826960979e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.870773579308503e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.867012065656533e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.863197327140376e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.859329405477403e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.855408342966585e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.851434182488033e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.84740696750253e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.843326742051055e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.839193550754297e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.835007438812177e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.830768452003341e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.826476636684671e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.822132039790773e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.817734708833461e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.813284691901243e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.808782037658792e-05, 'epoch': 0.05}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.804226795346411e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.799619014779503e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.794958746348013e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.790246041015896e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.785480950320538e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.78066352637221e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.775793821853488e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.77087189001868e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.765897784693243e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.760871560273197e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.755793271724526e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.750662974582584e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.745480724951473e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.740246579503447e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.734960595478284e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.729622830682657e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.724233343489504e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.718792192837396e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.713299438229886e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.707755139734855e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.702159357983866e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.696512154171492e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.690813590054645e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.685063727951914e-05, 'epoch': 0.06}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.679262630742865e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.673410361867373e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.667506985324909e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.661552565673855e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.655547168030789e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.649490858069777e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.643383702021658e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.637225766673307e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.631017119366922e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.624757827999273e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.618447961020971e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.612087587435707e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.605676776799508e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.599215599219973e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.592704125355505e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.586142426414538e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.57953057415476e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.572868640882328e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.56615669945108e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.55939482326173e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.552583086261069e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.545721562941168e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.538810328338543e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.531849458033349e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.524839028148547e-05, 'epoch': 0.07}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.517779115349077e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.510669796841014e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.503511150370727e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.496303254224024e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.489046187225306e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.481740028736692e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.474384858657164e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.466980757421679e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.459527806000305e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.452026085897325e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.444475679150348e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.436876668329411e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.429229136536079e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.421533167402534e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.413788845090666e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.405996254291136e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.398155480222474e-05, 'epoch': 0.08}
  if idx % 2 == 1 and self.interleave_self_attention:
                                                       
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.390266608630128e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.38232972578553e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.374344918485164e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.366312274049602e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.358231880322554e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.350103825669916e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.341928198978787e-05, 'epoch': 0.08}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.333705089656512e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.325434587629698e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.31711678334323e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.308751767759282e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.300339632356325e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.291880469128124e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.283374370582732e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.274821429741482e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.266221740137961e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.257575395817001e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.248882491333637e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.240143121752076e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.23135738264467e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.222525370090849e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.213647180676088e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.204722911490846e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.1957526601295e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.186736524689281e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.177674603769204e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.168566996468983e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.159413802387951e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.150215121623974e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.140971054772349e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.131681702924713e-05, 'epoch': 0.09}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.122347167667926e-05, 'epoch': 0.1}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.112967551082973e-05, 'epoch': 0.1}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.103542955743835e-05, 'epoch': 0.1}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.094073484716381e-05, 'epoch': 0.1}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.084559241557226e-05, 'epoch': 0.1}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.075000330312608e-05, 'epoch': 0.1}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.065396855517253e-05, 'epoch': 0.1}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.055748922193219e-05, 'epoch': 0.1}
{'loss': 0.0, 'grad_norm': nan, 'learning_rate': 9.046056635848761e-05, 'epoch': 0.1}
