  0%|          | 0/5000 [00:00<?, ?it/s]/virtual_lab/rlwrld/david/VLA_models_training/gr00t/gr00t/model/action_head/cross_attention_dit.py:281: FutureWarning: Accessing config attribute `interleave_self_attention` directly via 'DiT' object attribute is deprecated. Please access 'interleave_self_attention' over 'DiT's config object instead, e.g. 'unet.config.interleave_self_attention'.
  if idx % 2 == 1 and self.interleave_self_attention:
Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                   
{'loss': 37053441192755.2, 'grad_norm': 145838064.0, 'learning_rate': 3.6e-06, 'epoch': 0.0}
{'loss': 28254137011404.8, 'grad_norm': 14046242799616.0, 'learning_rate': 9.994794345478624e-05, 'epoch': 0.03}
{'loss': 21462320676864.0, 'grad_norm': 5962525048832.0, 'learning_rate': 9.99317648874509e-05, 'epoch': 0.03}
{'loss': 22576547600793.6, 'grad_norm': 13450990321664.0, 'learning_rate': 9.991340214296292e-05, 'epoch': 0.03}
{'loss': 24278143179161.6, 'grad_norm': 15041748271104.0, 'learning_rate': 9.989285602456819e-05, 'epoch': 0.03}
{'loss': 20552099666329.6, 'grad_norm': 17623100162048.0, 'learning_rate': 9.98701274310205e-05, 'epoch': 0.03}
{'loss': 20902364315648.0, 'grad_norm': 19089175085056.0, 'learning_rate': 9.984521735654218e-05, 'epoch': 0.03}
{'loss': 15900314540441.6, 'grad_norm': 32489332539392.0, 'learning_rate': 9.981812689078057e-05, 'epoch': 0.03}
{'loss': 10144802511257.6, 'grad_norm': 44355519774720.0, 'learning_rate': 9.978885721876041e-05, 'epoch': 0.03}
{'loss': 7898815633817.6, 'grad_norm': 21664630833152.0, 'learning_rate': 9.975740962083198e-05, 'epoch': 0.03}
{'loss': 5532383444992.0, 'grad_norm': 16372001144832.0, 'learning_rate': 9.972378547261504e-05, 'epoch': 0.03}
{'loss': 3268952876646.4, 'grad_norm': 26223776366592.0, 'learning_rate': 9.968798624493885e-05, 'epoch': 0.03}
{'loss': 1162522342195.2, 'grad_norm': 9438117232640.0, 'learning_rate': 9.965001350377753e-05, 'epoch': 0.04}
{'loss': 614389566668.8, 'grad_norm': 10817061781504.0, 'learning_rate': 9.960986891018183e-05, 'epoch': 0.04}
{'loss': 389985678131.2, 'grad_norm': 3052922208256.0, 'learning_rate': 9.95675542202063e-05, 'epoch': 0.04}
{'loss': 407548592128.0, 'grad_norm': 8359096352768.0, 'learning_rate': 9.952307128483256e-05, 'epoch': 0.04}
{'loss': 208379943321.6, 'grad_norm': 8402302926848.0, 'learning_rate': 9.947642204988835e-05, 'epoch': 0.04}
{'loss': 381755693465.6, 'grad_norm': 5015201120256.0, 'learning_rate': 9.942760855596226e-05, 'epoch': 0.04}
{'loss': 134363401420.8, 'grad_norm': 2742044327936.0, 'learning_rate': 9.937663293831471e-05, 'epoch': 0.04}
{'loss': 129390424883.2, 'grad_norm': 1035638538240.0, 'learning_rate': 9.932349742678433e-05, 'epoch': 0.04}
{'loss': 99793253171.2, 'grad_norm': 4961425948672.0, 'learning_rate': 9.926820434569051e-05, 'epoch': 0.04}
{'loss': 140227615129.6, 'grad_norm': 82083266560.0, 'learning_rate': 9.921075611373179e-05, 'epoch': 0.04}
{'loss': 73402397491.2, 'grad_norm': 162888843264.0, 'learning_rate': 9.915115524387988e-05, 'epoch': 0.04}
{'loss': 99775060377.6, 'grad_norm': 7920173973504.0, 'learning_rate': 9.908940434326997e-05, 'epoch': 0.04}
{'loss': 101465961267.2, 'grad_norm': inf, 'learning_rate': 9.902550611308645e-05, 'epoch': 0.05}
{'loss': 95317229568.0, 'grad_norm': 1553608212480.0, 'learning_rate': 9.895946334844494e-05, 'epoch': 0.05}
{'loss': 111982097203.2, 'grad_norm': 3274011836416.0, 'learning_rate': 9.889127893826989e-05, 'epoch': 0.05}
{'loss': 359773713203.2, 'grad_norm': 2937765756928.0, 'learning_rate': 9.882095586516831e-05, 'epoch': 0.05}
{'loss': 240323710156.8, 'grad_norm': 22215860944896.0, 'learning_rate': 9.874849720529921e-05, 'epoch': 0.05}
{'loss': 87058304204.8, 'grad_norm': 1042604752896.0, 'learning_rate': 9.867390612823914e-05, 'epoch': 0.05}
{'loss': 123036342681.6, 'grad_norm': 507174551552.0, 'learning_rate': 9.859718589684344e-05, 'epoch': 0.05}
{'loss': 94635910758.4, 'grad_norm': 3781274894336.0, 'learning_rate': 9.851833986710353e-05, 'epoch': 0.05}
{'loss': 114576667443.2, 'grad_norm': 4005699780608.0, 'learning_rate': 9.843737148800023e-05, 'epoch': 0.05}
{'loss': 64069140480.0, 'grad_norm': 568135319552.0, 'learning_rate': 9.835428430135271e-05, 'epoch': 0.05}
{'loss': 90709183692.8, 'grad_norm': 1864531705856.0, 'learning_rate': 9.82690819416637e-05, 'epoch': 0.05}
{'loss': 43045696307.2, 'grad_norm': 78114734080.0, 'learning_rate': 9.818176813596041e-05, 'epoch': 0.05}
{'loss': 460321508556.8, 'grad_norm': 1183038701568.0, 'learning_rate': 9.809234670363159e-05, 'epoch': 0.05}
{'loss': 114291297484.8, 'grad_norm': 2721853210624.0, 'learning_rate': 9.800082155626034e-05, 'epoch': 0.06}
{'loss': 68665081856.0, 'grad_norm': 6667736973312.0, 'learning_rate': 9.790719669745312e-05, 'epoch': 0.06}
{'loss': 91182471577.6, 'grad_norm': 1332973142016.0, 'learning_rate': 9.781147622266455e-05, 'epoch': 0.06}
{'loss': 46291625574.4, 'grad_norm': 862051434496.0, 'learning_rate': 9.771366431901831e-05, 'epoch': 0.06}
{'loss': 61081439436.8, 'grad_norm': 2735619440640.0, 'learning_rate': 9.761376526512394e-05, 'epoch': 0.06}
{'loss': 71456849920.0, 'grad_norm': 3555164422144.0, 'learning_rate': 9.751178343088963e-05, 'epoch': 0.06}
{'loss': 27333979340.8, 'grad_norm': 203546918912.0, 'learning_rate': 9.740772327733123e-05, 'epoch': 0.06}
{'loss': 59343870361.6, 'grad_norm': 1337313329152.0, 'learning_rate': 9.730158935637697e-05, 'epoch': 0.06}
{'loss': 59008470220.8, 'grad_norm': 2317527285760.0, 'learning_rate': 9.719338631066834e-05, 'epoch': 0.06}
{'loss': 39810098790.4, 'grad_norm': 2929013030912.0, 'learning_rate': 9.708311887335713e-05, 'epoch': 0.06}
{'loss': 47334162432.0, 'grad_norm': 513443037184.0, 'learning_rate': 9.697079186789823e-05, 'epoch': 0.06}
{'loss': 54231862476.8, 'grad_norm': 1091395780608.0, 'learning_rate': 9.685641020783876e-05, 'epoch': 0.06}
{'loss': 1351993209651.2, 'grad_norm': 1021507796992.0, 'learning_rate': 9.67399788966031e-05, 'epoch': 0.07}
{'loss': 53824303923.2, 'grad_norm': 2504018886656.0, 'learning_rate': 9.662150302727395e-05, 'epoch': 0.07}
{'loss': 37241851084.8, 'grad_norm': 1255661502464.0, 'learning_rate': 9.650098778236968e-05, 'epoch': 0.07}
{'loss': 25791384780.8, 'grad_norm': 2826293739520.0, 'learning_rate': 9.637843843361749e-05, 'epoch': 0.07}
{'loss': 26214534348.8, 'grad_norm': 1162550837248.0, 'learning_rate': 9.62538603417229e-05, 'epoch': 0.07}
{'loss': 40386455142.4, 'grad_norm': 321627848704.0, 'learning_rate': 9.612725895613526e-05, 'epoch': 0.07}
{'loss': 36896040550.4, 'grad_norm': 582357680128.0, 'learning_rate': 9.599863981480926e-05, 'epoch': 0.07}
{'loss': 55077135974.4, 'grad_norm': 897372979200.0, 'learning_rate': 9.586800854396283e-05, 'epoch': 0.07}
{'loss': 44261100748.8, 'grad_norm': 2024704442368.0, 'learning_rate': 9.573537085783095e-05, 'epoch': 0.07}
{'loss': 39516176384.0, 'grad_norm': 585295593472.0, 'learning_rate': 9.560073255841571e-05, 'epoch': 0.07}
{'loss': 28182511616.0, 'grad_norm': 842826317824.0, 'learning_rate': 9.546409953523247e-05, 'epoch': 0.07}
{'loss': 41464037376.0, 'grad_norm': 152212242432.0, 'learning_rate': 9.532547776505229e-05, 'epoch': 0.07}
{'loss': 45667808051.2, 'grad_norm': 2697270132736.0, 'learning_rate': 9.518487331164048e-05, 'epoch': 0.08}
{'loss': 76458865459.2, 'grad_norm': 1147155644416.0, 'learning_rate': 9.504229232549134e-05, 'epoch': 0.08}
{'loss': 29472004505.6, 'grad_norm': 1200499326976.0, 'learning_rate': 9.489774104355909e-05, 'epoch': 0.08}
{'loss': 44673282867.2, 'grad_norm': 1068900417536.0, 'learning_rate': 9.475122578898507e-05, 'epoch': 0.08}
{'loss': 43099452211.2, 'grad_norm': 923434024960.0, 'learning_rate': 9.460275297082119e-05, 'epoch': 0.08}
{'loss': 58051867443.2, 'grad_norm': 1519300378624.0, 'learning_rate': 9.445232908374948e-05, 'epoch': 0.08}
{'loss': 44856259379.2, 'grad_norm': 3404462555136.0, 'learning_rate': 9.429996070779808e-05, 'epoch': 0.08}
{'loss': 36859717222.4, 'grad_norm': 1075607371776.0, 'learning_rate': 9.414565450805333e-05, 'epoch': 0.08}
{'loss': 35956942438.4, 'grad_norm': 1858252308480.0, 'learning_rate': 9.398941723436831e-05, 'epoch': 0.08}
  if idx % 2 == 1 and self.interleave_self_attention:
                                                      
{'loss': 34964861747.2, 'grad_norm': 665705578496.0, 'learning_rate': 9.383125572106752e-05, 'epoch': 0.08}
{'loss': 46833270784.0, 'grad_norm': 801959706624.0, 'learning_rate': 9.367117688664791e-05, 'epoch': 0.08}
{'loss': 51045688934.4, 'grad_norm': 1555789905920.0, 'learning_rate': 9.35091877334763e-05, 'epoch': 0.08}
{'loss': 42356372275.2, 'grad_norm': 2494345510912.0, 'learning_rate': 9.334529534748297e-05, 'epoch': 0.09}
{'loss': 46206153523.2, 'grad_norm': 433288970240.0, 'learning_rate': 9.317950689785188e-05, 'epoch': 0.09}
{'loss': 45876412416.0, 'grad_norm': 650172170240.0, 'learning_rate': 9.301182963670688e-05, 'epoch': 0.09}
{'loss': 31011894067.2, 'grad_norm': 259913039872.0, 'learning_rate': 9.284227089879456e-05, 'epoch': 0.09}
{'loss': 25138782208.0, 'grad_norm': 139522408448.0, 'learning_rate': 9.26708381011634e-05, 'epoch': 0.09}
{'loss': 27560424243.2, 'grad_norm': 686720679936.0, 'learning_rate': 9.249753874283937e-05, 'epoch': 0.09}
{'loss': 62867596902.4, 'grad_norm': 1851297103872.0, 'learning_rate': 9.232238040449779e-05, 'epoch': 0.09}
{'loss': 45914547814.4, 'grad_norm': 1415001407488.0, 'learning_rate': 9.214537074813181e-05, 'epoch': 0.09}
{'loss': 52067939123.2, 'grad_norm': 1995265802240.0, 'learning_rate': 9.196651751671724e-05, 'epoch': 0.09}
{'loss': 31763195494.4, 'grad_norm': 1477066358784.0, 'learning_rate': 9.178582853387384e-05, 'epoch': 0.09}
{'loss': 30422305996.8, 'grad_norm': 1989680168960.0, 'learning_rate': 9.160331170352304e-05, 'epoch': 0.09}
{'loss': 39799452467.2, 'grad_norm': 1276857942016.0, 'learning_rate': 9.141897500954229e-05, 'epoch': 0.09}
{'loss': 35106190131.2, 'grad_norm': 1908729577472.0, 'learning_rate': 9.123282651541576e-05, 'epoch': 0.1}
{'loss': 48153074073.6, 'grad_norm': 1835925241856.0, 'learning_rate': 9.104487436388161e-05, 'epoch': 0.1}
{'loss': 36926537728.0, 'grad_norm': 1009759617024.0, 'learning_rate': 9.085512677657582e-05, 'epoch': 0.1}
{'loss': 41085848780.8, 'grad_norm': 1039859122176.0, 'learning_rate': 9.066359205367258e-05, 'epoch': 0.1}
{'loss': 108061170073.6, 'grad_norm': 3325431382016.0, 'learning_rate': 9.047027857352112e-05, 'epoch': 0.1}
{'loss': 65242883686.4, 'grad_norm': 942040809472.0, 'learning_rate': 9.027519479227935e-05, 'epoch': 0.1}
{'loss': 44924934553.6, 'grad_norm': 3091256836096.0, 'learning_rate': 9.007834924354383e-05, 'epoch': 0.1}
{'loss': 45765915443.2, 'grad_norm': 2515692158976.0, 'learning_rate': 8.987975053797655e-05, 'epoch': 0.1}
{'loss': 35716251648.0, 'grad_norm': 2225607802880.0, 'learning_rate': 8.967940736292825e-05, 'epoch': 0.1}
{'loss': 1661563043840.0, 'grad_norm': 1254076448768.0, 'learning_rate': 8.947732848205846e-05, 'epoch': 0.1}
{'loss': 41145732300.8, 'grad_norm': 491541987328.0, 'learning_rate': 8.927352273495204e-05, 'epoch': 0.1}
{'loss': 27766253158.4, 'grad_norm': 1297562075136.0, 'learning_rate': 8.906799903673265e-05, 'epoch': 0.1}
{'loss': 54258846924.8, 'grad_norm': 2474458218496.0, 'learning_rate': 8.88607663776726e-05, 'epoch': 0.1}
{'loss': 28065434828.8, 'grad_norm': 1382291865600.0, 'learning_rate': 8.865183382279978e-05, 'epoch': 0.11}
{'loss': 27382035251.2, 'grad_norm': 80458604544.0, 'learning_rate': 8.844121051150096e-05, 'epoch': 0.11}
{'loss': 26042536755.2, 'grad_norm': 1092849238016.0, 'learning_rate': 8.822890565712211e-05, 'epoch': 0.11}
{'loss': 43945295872.0, 'grad_norm': 868417339392.0, 'learning_rate': 8.801492854656536e-05, 'epoch': 0.11}
{'loss': 39365833523.2, 'grad_norm': 2594261172224.0, 'learning_rate': 8.779928853988268e-05, 'epoch': 0.11}
{'loss': 43055264563.2, 'grad_norm': 725077458944.0, 'learning_rate': 8.758199506986655e-05, 'epoch': 0.11}
{'loss': 22509925171.2, 'grad_norm': 1334364471296.0, 'learning_rate': 8.73630576416373e-05, 'epoch': 0.11}
{'loss': 25704377548.8, 'grad_norm': 1999250915328.0, 'learning_rate': 8.714248583222726e-05, 'epoch': 0.11}
{'loss': 55419640217.6, 'grad_norm': 414702796800.0, 'learning_rate': 8.692028929016196e-05, 'epoch': 0.11}
{'loss': 39952439705.6, 'grad_norm': 775807041536.0, 'learning_rate': 8.669647773503797e-05, 'epoch': 0.11}
{'loss': 26427469004.8, 'grad_norm': 1228863569920.0, 'learning_rate': 8.647106095709773e-05, 'epoch': 0.11}
{'loss': 38965071052.8, 'grad_norm': 663728160768.0, 'learning_rate': 8.624404881680139e-05, 'epoch': 0.11}
{'loss': 38345143091.2, 'grad_norm': 459023843328.0, 'learning_rate': 8.601545124439535e-05, 'epoch': 0.12}
{'loss': 25901811302.4, 'grad_norm': 627856965632.0, 'learning_rate': 8.5785278239478e-05, 'epoch': 0.12}
{'loss': 38685068492.8, 'grad_norm': 1172812988416.0, 'learning_rate': 8.555353987056224e-05, 'epoch': 0.12}
{'loss': 32629758361.6, 'grad_norm': 928853131264.0, 'learning_rate': 8.532024627463505e-05, 'epoch': 0.12}
{'loss': 154999259136.0, 'grad_norm': 542461624320.0, 'learning_rate': 8.508540765671407e-05, 'epoch': 0.12}
{'loss': 35292895641.6, 'grad_norm': 1778422382592.0, 'learning_rate': 8.484903428940121e-05, 'epoch': 0.12}
{'loss': 29455502540.8, 'grad_norm': 1905032822784.0, 'learning_rate': 8.461113651243334e-05, 'epoch': 0.12}
{'loss': 37293575372.8, 'grad_norm': 1087891439616.0, 'learning_rate': 8.437172473222987e-05, 'epoch': 0.12}
{'loss': 33633147289.6, 'grad_norm': 919761911808.0, 'learning_rate': 8.413080942143767e-05, 'epoch': 0.12}
{'loss': 32913607884.8, 'grad_norm': 1491154632704.0, 'learning_rate': 8.388840111847288e-05, 'epoch': 0.12}
{'loss': 40615795097.6, 'grad_norm': 1016502616064.0, 'learning_rate': 8.364451042705998e-05, 'epoch': 0.12}
{'loss': 35050769612.8, 'grad_norm': 643052011520.0, 'learning_rate': 8.33991480157679e-05, 'epoch': 0.12}
{'loss': 38747193344.0, 'grad_norm': 1712017113088.0, 'learning_rate': 8.315232461754338e-05, 'epoch': 0.13}
{'loss': 25989128192.0, 'grad_norm': 597123268608.0, 'learning_rate': 8.290405102924144e-05, 'epoch': 0.13}
{'loss': 27582857216.0, 'grad_norm': 1250237874176.0, 'learning_rate': 8.265433811115316e-05, 'epoch': 0.13}
{'loss': 38912550502.4, 'grad_norm': 2302616535040.0, 'learning_rate': 8.240319678653049e-05, 'epoch': 0.13}
{'loss': 26686347673.6, 'grad_norm': 671026839552.0, 'learning_rate': 8.215063804110857e-05, 'epoch': 0.13}
{'loss': 35338036838.4, 'grad_norm': 279673700352.0, 'learning_rate': 8.189667292262512e-05, 'epoch': 0.13}
{'loss': 34209012121.6, 'grad_norm': 1470132256768.0, 'learning_rate': 8.164131254033716e-05, 'epoch': 0.13}
{'loss': 29363240960.0, 'grad_norm': 1218385018880.0, 'learning_rate': 8.138456806453503e-05, 'epoch': 0.13}
{'loss': 31698960384.0, 'grad_norm': 732809723904.0, 'learning_rate': 8.112645072605386e-05, 'epoch': 0.13}
{'loss': 29938293145.6, 'grad_norm': 1235857571840.0, 'learning_rate': 8.086697181578222e-05, 'epoch': 0.13}
{'loss': 49090789376.0, 'grad_norm': 1418609426432.0, 'learning_rate': 8.060614268416823e-05, 'epoch': 0.13}
{'loss': 34367425740.8, 'grad_norm': 2643984121856.0, 'learning_rate': 8.034397474072309e-05, 'epoch': 0.13}
{'loss': 38174765875.2, 'grad_norm': 2080381337600.0, 'learning_rate': 8.008047945352193e-05, 'epoch': 0.14}
{'loss': 55099824537.6, 'grad_norm': 12834169683968.0, 'learning_rate': 7.981566834870225e-05, 'epoch': 0.14}
{'loss': 37036654592.0, 'grad_norm': 2134340272128.0, 'learning_rate': 7.954955300995961e-05, 'epoch': 0.14}
{'loss': 27115803443.2, 'grad_norm': 2068775436288.0, 'learning_rate': 7.928214507804104e-05, 'epoch': 0.14}
{'loss': 44775368294.4, 'grad_norm': 1783413473280.0, 'learning_rate': 7.901345625023576e-05, 'epoch': 0.14}
{'loss': 37201385881.6, 'grad_norm': 156682027008.0, 'learning_rate': 7.874349827986354e-05, 'epoch': 0.14}
{'loss': 40452643225.6, 'grad_norm': 113599987712.0, 'learning_rate': 7.847228297576053e-05, 'epoch': 0.14}
{'loss': 24328232960.0, 'grad_norm': 1201831673856.0, 'learning_rate': 7.819982220176276e-05, 'epoch': 0.14}
{'loss': 45132886835.2, 'grad_norm': 2300582559744.0, 'learning_rate': 7.792612787618714e-05, 'epoch': 0.14}
{'loss': 26414081638.4, 'grad_norm': 1431704043520.0, 'learning_rate': 7.765121197131009e-05, 'epoch': 0.14}
{'loss': 37895972454.4, 'grad_norm': 2303556845568.0, 'learning_rate': 7.737508651284391e-05, 'epoch': 0.14}
{'loss': 46201444761.6, 'grad_norm': 742562463744.0, 'learning_rate': 7.709776357941069e-05, 'epoch': 0.14}
{'loss': 43750778470.4, 'grad_norm': 3759741337600.0, 'learning_rate': 7.681925530201392e-05, 'epoch': 0.15}
{'loss': 29682342297.6, 'grad_norm': 304237412352.0, 'learning_rate': 7.65395738635079e-05, 'epoch': 0.15}
{'loss': 41428592230.4, 'grad_norm': 894707761152.0, 'learning_rate': 7.62587314980648e-05, 'epoch': 0.15}
{'loss': 25483950489.6, 'grad_norm': 1042903859200.0, 'learning_rate': 7.597674049063947e-05, 'epoch': 0.15}
{'loss': 34968299110.4, 'grad_norm': 835042672640.0, 'learning_rate': 7.569361317643211e-05, 'epoch': 0.15}
{'loss': 29074525388.8, 'grad_norm': 2304069599232.0, 'learning_rate': 7.540936194034865e-05, 'epoch': 0.15}
{'loss': 38048448512.0, 'grad_norm': 389243633664.0, 'learning_rate': 7.512399921645901e-05, 'epoch': 0.15}
{'loss': 33387547852.8, 'grad_norm': 1566646206464.0, 'learning_rate': 7.483753748745317e-05, 'epoch': 0.15}
{'loss': 41553094246.4, 'grad_norm': 797499588608.0, 'learning_rate': 7.454998928409516e-05, 'epoch': 0.15}
{'loss': 35684371660.8, 'grad_norm': 2210799550464.0, 'learning_rate': 7.426136718467493e-05, 'epoch': 0.15}
{'loss': 29815957094.4, 'grad_norm': 2417101635584.0, 'learning_rate': 7.397168381445812e-05, 'epoch': 0.15}
{'loss': 31459396812.8, 'grad_norm': 1883454308352.0, 'learning_rate': 7.368095184513377e-05, 'epoch': 0.15}
{'loss': 102678881894.4, 'grad_norm': 1538343960576.0, 'learning_rate': 7.338918399426005e-05, 'epoch': 0.15}
{'loss': 25710501888.0, 'grad_norm': 117110218752.0, 'learning_rate': 7.309639302470801e-05, 'epoch': 0.16}
{'loss': 25444111155.2, 'grad_norm': 588640550912.0, 'learning_rate': 7.280259174410312e-05, 'epoch': 0.16}
{'loss': 40913875763.2, 'grad_norm': 1759173279744.0, 'learning_rate': 7.250779300426517e-05, 'epoch': 0.16}
{'loss': 23074868428.8, 'grad_norm': 550910885888.0, 'learning_rate': 7.22120097006461e-05, 'epoch': 0.16}
{'loss': 60209935155.2, 'grad_norm': 409687293952.0, 'learning_rate': 7.191525477176577e-05, 'epoch': 0.16}
{'loss': 37958660915.2, 'grad_norm': 839995686912.0, 'learning_rate': 7.161754119864616e-05, 'epoch': 0.16}
{'loss': 2718217692774.4, 'grad_norm': 27102910873600.0, 'learning_rate': 7.131888200424339e-05, 'epoch': 0.16}
{'loss': 37752795955.2, 'grad_norm': 1746676875264.0, 'learning_rate': 7.101929025287816e-05, 'epoch': 0.16}
{'loss': 56895674777.6, 'grad_norm': 2683113570304.0, 'learning_rate': 7.071877904966423e-05, 'epoch': 0.16}
{'loss': 37191276953.6, 'grad_norm': 526291140608.0, 'learning_rate': 7.04173615399351e-05, 'epoch': 0.16}
{'loss': 33455738060.8, 'grad_norm': 2399571804160.0, 'learning_rate': 7.011505090866913e-05, 'epoch': 0.16}
  if idx % 2 == 1 and self.interleave_self_attention:
                                                     
{'loss': 23791186739.2, 'grad_norm': 1118414962688.0, 'learning_rate': 6.981186037991271e-05, 'epoch': 0.16}
{'loss': 33865380659.2, 'grad_norm': 1127307149312.0, 'learning_rate': 6.950780321620174e-05, 'epoch': 0.17}
{'loss': 43945807052.8, 'grad_norm': 964363223040.0, 'learning_rate': 6.920289271798157e-05, 'epoch': 0.17}
{'loss': 46196657356.8, 'grad_norm': 1314105720832.0, 'learning_rate': 6.889714222302517e-05, 'epoch': 0.17}
{'loss': 31791277670.4, 'grad_norm': 1367905927168.0, 'learning_rate': 6.85905651058497e-05, 'epoch': 0.17}
{'loss': 30520999936.0, 'grad_norm': 775815168000.0, 'learning_rate': 6.82831747771314e-05, 'epoch': 0.17}
{'loss': 36330700800.0, 'grad_norm': 497913561088.0, 'learning_rate': 6.797498468311907e-05, 'epoch': 0.17}
{'loss': 27956825292.8, 'grad_norm': 2758955761664.0, 'learning_rate': 6.766600830504585e-05, 'epoch': 0.17}
{'loss': 28666209894.4, 'grad_norm': 9642625707540480.0, 'learning_rate': 6.735625915853942e-05, 'epoch': 0.17}
{'loss': 43572307558.4, 'grad_norm': 2232436654080.0, 'learning_rate': 6.70457507930309e-05, 'epoch': 0.17}
{'loss': 44132542054.4, 'grad_norm': 1094654230528.0, 'learning_rate': 6.673449679116215e-05, 'epoch': 0.17}
{'loss': 76298367795.2, 'grad_norm': 2169907576832.0, 'learning_rate': 6.642251076819148e-05, 'epoch': 0.17}
{'loss': 39863399219.2, 'grad_norm': 749259456512.0, 'learning_rate': 6.610980637139827e-05, 'epoch': 0.17}
{'loss': 36494380236.8, 'grad_norm': 809810919424.0, 'learning_rate': 6.579639727948583e-05, 'epoch': 0.18}
{'loss': 42524327936.0, 'grad_norm': 2162328993792.0, 'learning_rate': 6.548229720198315e-05, 'epoch': 0.18}
{'loss': 35932441804.8, 'grad_norm': 1158078922752.0, 'learning_rate': 6.516751987864517e-05, 'epoch': 0.18}
{'loss': 31118662041.6, 'grad_norm': 1788985999360.0, 'learning_rate': 6.485207907885175e-05, 'epoch': 0.18}
{'loss': 49705726771.2, 'grad_norm': 2176361955328.0, 'learning_rate': 6.453598860100536e-05, 'epoch': 0.18}
