  0%|          | 0/5000 [00:00<?, ?it/s]/virtual_lab/rlwrld/david/VLA_models_training/gr00t/gr00t/model/action_head/cross_attention_dit.py:281: FutureWarning: Accessing config attribute `interleave_self_attention` directly via 'DiT' object attribute is deprecated. Please access 'interleave_self_attention' over 'DiT's config object instead, e.g. 'unet.config.interleave_self_attention'.
  if idx % 2 == 1 and self.interleave_self_attention:
Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                  
{'loss': 7.3099, 'grad_norm': 3.011488437652588, 'learning_rate': 3.6e-06, 'epoch': 0.0}
{'loss': 3.2847, 'grad_norm': 17.39859390258789, 'learning_rate': 6.36e-05, 'epoch': 0.08}
{'loss': 2.949, 'grad_norm': 21.049997329711914, 'learning_rate': 6.76e-05, 'epoch': 0.08}
{'loss': 2.9788, 'grad_norm': 4.466585159301758, 'learning_rate': 7.16e-05, 'epoch': 0.09}
{'loss': 3.4656, 'grad_norm': 11.253854751586914, 'learning_rate': 7.560000000000001e-05, 'epoch': 0.09}
{'loss': 2.734, 'grad_norm': 24.422155380249023, 'learning_rate': 7.960000000000001e-05, 'epoch': 0.1}
{'loss': 2.6524, 'grad_norm': 26.846900939941406, 'learning_rate': 8.36e-05, 'epoch': 0.1}
{'loss': 2.6028, 'grad_norm': 80.1779556274414, 'learning_rate': 8.76e-05, 'epoch': 0.11}
{'loss': 2.5648, 'grad_norm': 11.40744686126709, 'learning_rate': 9.16e-05, 'epoch': 0.11}
{'loss': 2.9862, 'grad_norm': 18.604265213012695, 'learning_rate': 9.56e-05, 'epoch': 0.12}
{'loss': 2.8186, 'grad_norm': 40.42019271850586, 'learning_rate': 9.960000000000001e-05, 'epoch': 0.12}
{'loss': 2.8341, 'grad_norm': 10.220906257629395, 'learning_rate': 9.999911419878559e-05, 'epoch': 0.13}
{'loss': 2.2853, 'grad_norm': 17.681371688842773, 'learning_rate': 9.999605221019081e-05, 'epoch': 0.13}
{'loss': 2.152, 'grad_norm': 22.65205192565918, 'learning_rate': 9.999080323230761e-05, 'epoch': 0.14}
{'loss': 2.3538, 'grad_norm': 41.554561614990234, 'learning_rate': 9.998336749474329e-05, 'epoch': 0.14}
{'loss': 2.1104, 'grad_norm': 14.185199737548828, 'learning_rate': 9.997374532276107e-05, 'epoch': 0.15}
{'loss': 2.1658, 'grad_norm': 18.718351364135742, 'learning_rate': 9.996193713726596e-05, 'epoch': 0.15}
{'loss': 2.0839, 'grad_norm': 7.5953803062438965, 'learning_rate': 9.994794345478624e-05, 'epoch': 0.16}
{'loss': 2.0426, 'grad_norm': 7.9894185066223145, 'learning_rate': 9.99317648874509e-05, 'epoch': 0.16}
{'loss': 2.0634, 'grad_norm': 11.731072425842285, 'learning_rate': 9.991340214296292e-05, 'epoch': 0.17}
{'loss': 1.8744, 'grad_norm': 9.159844398498535, 'learning_rate': 9.989285602456819e-05, 'epoch': 0.17}
{'loss': 1.6713, 'grad_norm': 8.701813697814941, 'learning_rate': 9.98701274310205e-05, 'epoch': 0.18}
{'loss': 1.6731, 'grad_norm': 8.160331726074219, 'learning_rate': 9.984521735654218e-05, 'epoch': 0.18}
{'loss': 1.7881, 'grad_norm': 15.04273509979248, 'learning_rate': 9.981812689078057e-05, 'epoch': 0.19}
{'loss': 1.9606, 'grad_norm': 10.388249397277832, 'learning_rate': 9.978885721876041e-05, 'epoch': 0.19}
{'loss': 1.9412, 'grad_norm': 7.411984443664551, 'learning_rate': 9.975740962083198e-05, 'epoch': 0.2}
{'loss': 1.9515, 'grad_norm': 12.869965553283691, 'learning_rate': 9.972378547261504e-05, 'epoch': 0.2}
{'loss': 1.8148, 'grad_norm': 8.343538284301758, 'learning_rate': 9.968798624493885e-05, 'epoch': 0.21}
{'loss': 1.8418, 'grad_norm': 8.019289016723633, 'learning_rate': 9.965001350377753e-05, 'epoch': 0.21}
{'loss': 1.9309, 'grad_norm': 10.583919525146484, 'learning_rate': 9.960986891018183e-05, 'epoch': 0.22}
{'loss': 2.1153, 'grad_norm': 15.799345016479492, 'learning_rate': 9.95675542202063e-05, 'epoch': 0.22}
{'loss': 1.8827, 'grad_norm': 9.582138061523438, 'learning_rate': 9.952307128483256e-05, 'epoch': 0.23}
{'loss': 1.697, 'grad_norm': 6.722546577453613, 'learning_rate': 9.947642204988835e-05, 'epoch': 0.23}
{'loss': 1.8305, 'grad_norm': 11.353327751159668, 'learning_rate': 9.942760855596226e-05, 'epoch': 0.24}
{'loss': 1.8006, 'grad_norm': 9.797713279724121, 'learning_rate': 9.937663293831471e-05, 'epoch': 0.24}
{'loss': 1.9867, 'grad_norm': 22.884464263916016, 'learning_rate': 9.932349742678433e-05, 'epoch': 0.25}
{'loss': 1.8583, 'grad_norm': 8.634577751159668, 'learning_rate': 9.926820434569051e-05, 'epoch': 0.25}
{'loss': 2.2805, 'grad_norm': 9.831427574157715, 'learning_rate': 9.921075611373179e-05, 'epoch': 0.26}
{'loss': 1.8656, 'grad_norm': 6.6063923835754395, 'learning_rate': 9.915115524387988e-05, 'epoch': 0.26}
{'loss': 1.691, 'grad_norm': 6.025776386260986, 'learning_rate': 9.908940434326997e-05, 'epoch': 0.27}
{'loss': 1.6789, 'grad_norm': 13.782257080078125, 'learning_rate': 9.902550611308645e-05, 'epoch': 0.27}
{'loss': 1.5917, 'grad_norm': 5.418281555175781, 'learning_rate': 9.895946334844494e-05, 'epoch': 0.28}
{'loss': 1.8599, 'grad_norm': 6.653946399688721, 'learning_rate': 9.889127893826989e-05, 'epoch': 0.28}
{'loss': 1.7634, 'grad_norm': 7.124385833740234, 'learning_rate': 9.882095586516831e-05, 'epoch': 0.29}
{'loss': 1.5348, 'grad_norm': 4.949691295623779, 'learning_rate': 9.874849720529921e-05, 'epoch': 0.29}
{'loss': 1.6523, 'grad_norm': 6.355966091156006, 'learning_rate': 9.867390612823914e-05, 'epoch': 0.29}
{'loss': 1.5222, 'grad_norm': 9.213315963745117, 'learning_rate': 9.859718589684344e-05, 'epoch': 0.3}
{'loss': 1.586, 'grad_norm': 6.897641658782959, 'learning_rate': 9.851833986710353e-05, 'epoch': 0.3}
{'loss': 1.569, 'grad_norm': 5.9073381423950195, 'learning_rate': 9.843737148800023e-05, 'epoch': 0.31}
{'loss': 1.5538, 'grad_norm': 7.720496654510498, 'learning_rate': 9.835428430135271e-05, 'epoch': 0.31}
{'loss': 1.4321, 'grad_norm': 10.034340858459473, 'learning_rate': 9.82690819416637e-05, 'epoch': 0.32}
{'loss': 1.429, 'grad_norm': 17.183395385742188, 'learning_rate': 9.818176813596041e-05, 'epoch': 0.32}
{'loss': 1.5122, 'grad_norm': 15.015782356262207, 'learning_rate': 9.809234670363159e-05, 'epoch': 0.33}
{'loss': 1.3911, 'grad_norm': 8.630911827087402, 'learning_rate': 9.800082155626034e-05, 'epoch': 0.33}
{'loss': 1.341, 'grad_norm': 7.741281032562256, 'learning_rate': 9.790719669745312e-05, 'epoch': 0.34}
{'loss': 1.2905, 'grad_norm': 15.210652351379395, 'learning_rate': 9.781147622266455e-05, 'epoch': 0.34}
{'loss': 1.0936, 'grad_norm': 5.9760613441467285, 'learning_rate': 9.771366431901831e-05, 'epoch': 0.35}
{'loss': 1.3257, 'grad_norm': 20.599090576171875, 'learning_rate': 9.761376526512394e-05, 'epoch': 0.35}
{'loss': 1.2504, 'grad_norm': 12.266557693481445, 'learning_rate': 9.751178343088963e-05, 'epoch': 0.36}
{'loss': 1.0617, 'grad_norm': 8.798080444335938, 'learning_rate': 9.740772327733123e-05, 'epoch': 0.36}
{'loss': 1.0065, 'grad_norm': 7.19802188873291, 'learning_rate': 9.730158935637697e-05, 'epoch': 0.37}
{'loss': 1.1627, 'grad_norm': 6.645939826965332, 'learning_rate': 9.719338631066834e-05, 'epoch': 0.37}
{'loss': 1.1199, 'grad_norm': 6.026261329650879, 'learning_rate': 9.708311887335713e-05, 'epoch': 0.38}
{'loss': 1.0619, 'grad_norm': 9.133111953735352, 'learning_rate': 9.697079186789823e-05, 'epoch': 0.38}
{'loss': 0.9837, 'grad_norm': 8.043312072753906, 'learning_rate': 9.685641020783876e-05, 'epoch': 0.39}
{'loss': 1.0539, 'grad_norm': 20.271989822387695, 'learning_rate': 9.67399788966031e-05, 'epoch': 0.39}
{'loss': 1.0575, 'grad_norm': 6.4948225021362305, 'learning_rate': 9.662150302727395e-05, 'epoch': 0.4}
{'loss': 1.0717, 'grad_norm': 4.98675012588501, 'learning_rate': 9.650098778236968e-05, 'epoch': 0.4}
{'loss': 0.9503, 'grad_norm': 7.193195819854736, 'learning_rate': 9.637843843361749e-05, 'epoch': 0.41}
{'loss': 1.0793, 'grad_norm': 6.011102676391602, 'learning_rate': 9.62538603417229e-05, 'epoch': 0.41}
{'loss': 0.7672, 'grad_norm': 8.372049331665039, 'learning_rate': 9.612725895613526e-05, 'epoch': 0.42}
{'loss': 0.9402, 'grad_norm': 15.180638313293457, 'learning_rate': 9.599863981480926e-05, 'epoch': 0.42}
{'loss': 1.1093, 'grad_norm': 9.505316734313965, 'learning_rate': 9.586800854396283e-05, 'epoch': 0.43}
{'loss': 0.9862, 'grad_norm': 8.966694831848145, 'learning_rate': 9.573537085783095e-05, 'epoch': 0.43}
{'loss': 0.8434, 'grad_norm': 9.936609268188477, 'learning_rate': 9.560073255841571e-05, 'epoch': 0.44}
{'loss': 0.9746, 'grad_norm': 14.644247055053711, 'learning_rate': 9.546409953523247e-05, 'epoch': 0.44}
{'loss': 0.8804, 'grad_norm': 11.208495140075684, 'learning_rate': 9.532547776505229e-05, 'epoch': 0.45}
{'loss': 0.9369, 'grad_norm': 7.267588138580322, 'learning_rate': 9.518487331164048e-05, 'epoch': 0.45}
{'loss': 0.7919, 'grad_norm': 8.265121459960938, 'learning_rate': 9.504229232549134e-05, 'epoch': 0.46}
{'loss': 0.9401, 'grad_norm': 6.162674427032471, 'learning_rate': 9.489774104355909e-05, 'epoch': 0.46}
{'loss': 0.8436, 'grad_norm': 6.035808563232422, 'learning_rate': 9.475122578898507e-05, 'epoch': 0.47}
{'loss': 0.7285, 'grad_norm': 8.057672500610352, 'learning_rate': 9.460275297082119e-05, 'epoch': 0.47}
{'loss': 0.718, 'grad_norm': 9.742167472839355, 'learning_rate': 9.445232908374948e-05, 'epoch': 0.48}
{'loss': 0.7512, 'grad_norm': 9.321118354797363, 'learning_rate': 9.429996070779808e-05, 'epoch': 0.48}
{'loss': 0.7547, 'grad_norm': 6.811933994293213, 'learning_rate': 9.414565450805333e-05, 'epoch': 0.49}
{'loss': 0.8782, 'grad_norm': 10.390785217285156, 'learning_rate': 9.398941723436831e-05, 'epoch': 0.49}
  if idx % 2 == 1 and self.interleave_self_attention:
                                                      
{'loss': 0.8943, 'grad_norm': 13.881416320800781, 'learning_rate': 9.383125572106752e-05, 'epoch': 0.5}
{'loss': 0.7358, 'grad_norm': 12.012517929077148, 'learning_rate': 9.367117688664791e-05, 'epoch': 0.5}
{'loss': 0.84, 'grad_norm': 10.992331504821777, 'learning_rate': 9.35091877334763e-05, 'epoch': 0.51}
{'loss': 0.9395, 'grad_norm': 28.038976669311523, 'learning_rate': 9.334529534748297e-05, 'epoch': 0.51}
{'loss': 0.6808, 'grad_norm': 8.75439739227295, 'learning_rate': 9.317950689785188e-05, 'epoch': 0.52}
{'loss': 0.6752, 'grad_norm': 6.573289394378662, 'learning_rate': 9.301182963670688e-05, 'epoch': 0.52}
{'loss': 0.7345, 'grad_norm': 7.826774597167969, 'learning_rate': 9.284227089879456e-05, 'epoch': 0.53}
{'loss': 0.9216, 'grad_norm': 6.231301784515381, 'learning_rate': 9.26708381011634e-05, 'epoch': 0.53}
{'loss': 0.7721, 'grad_norm': 4.925737380981445, 'learning_rate': 9.249753874283937e-05, 'epoch': 0.54}
{'loss': 0.8042, 'grad_norm': 8.17534065246582, 'learning_rate': 9.232238040449779e-05, 'epoch': 0.54}
{'loss': 0.8721, 'grad_norm': 8.861527442932129, 'learning_rate': 9.214537074813181e-05, 'epoch': 0.55}
{'loss': 0.7209, 'grad_norm': 7.522237300872803, 'learning_rate': 9.196651751671724e-05, 'epoch': 0.55}
{'loss': 0.6401, 'grad_norm': 6.499691486358643, 'learning_rate': 9.178582853387384e-05, 'epoch': 0.56}
{'loss': 0.916, 'grad_norm': 6.746758460998535, 'learning_rate': 9.160331170352304e-05, 'epoch': 0.56}
{'loss': 0.6991, 'grad_norm': 8.355605125427246, 'learning_rate': 9.141897500954229e-05, 'epoch': 0.57}
{'loss': 0.685, 'grad_norm': 6.214141368865967, 'learning_rate': 9.123282651541576e-05, 'epoch': 0.57}
{'loss': 0.6309, 'grad_norm': 10.909500122070312, 'learning_rate': 9.104487436388161e-05, 'epoch': 0.58}
{'loss': 0.7849, 'grad_norm': 11.762168884277344, 'learning_rate': 9.085512677657582e-05, 'epoch': 0.58}
{'loss': 0.6627, 'grad_norm': 6.632239818572998, 'learning_rate': 9.066359205367258e-05, 'epoch': 0.59}
{'loss': 0.6533, 'grad_norm': 5.032356262207031, 'learning_rate': 9.047027857352112e-05, 'epoch': 0.59}
{'loss': 0.5751, 'grad_norm': 7.413832664489746, 'learning_rate': 9.027519479227935e-05, 'epoch': 0.59}
{'loss': 0.6465, 'grad_norm': 6.37545919418335, 'learning_rate': 9.007834924354383e-05, 'epoch': 0.6}
{'loss': 0.7378, 'grad_norm': 11.417763710021973, 'learning_rate': 8.987975053797655e-05, 'epoch': 0.6}
{'loss': 0.6643, 'grad_norm': 8.493572235107422, 'learning_rate': 8.967940736292825e-05, 'epoch': 0.61}
{'loss': 0.6414, 'grad_norm': 5.00759220123291, 'learning_rate': 8.947732848205846e-05, 'epoch': 0.61}
{'loss': 0.5581, 'grad_norm': 11.050130844116211, 'learning_rate': 8.927352273495204e-05, 'epoch': 0.62}
{'loss': 0.7993, 'grad_norm': 12.987428665161133, 'learning_rate': 8.906799903673265e-05, 'epoch': 0.62}
{'loss': 0.5248, 'grad_norm': 5.505602836608887, 'learning_rate': 8.88607663776726e-05, 'epoch': 0.63}
{'loss': 0.5579, 'grad_norm': 7.245847225189209, 'learning_rate': 8.865183382279978e-05, 'epoch': 0.63}
{'loss': 0.4941, 'grad_norm': 10.353028297424316, 'learning_rate': 8.844121051150096e-05, 'epoch': 0.64}
{'loss': 0.5423, 'grad_norm': 5.582849025726318, 'learning_rate': 8.822890565712211e-05, 'epoch': 0.64}
{'loss': 0.8122, 'grad_norm': 8.146134376525879, 'learning_rate': 8.801492854656536e-05, 'epoch': 0.65}
{'loss': 0.5508, 'grad_norm': 5.247481346130371, 'learning_rate': 8.779928853988268e-05, 'epoch': 0.65}
{'loss': 0.6026, 'grad_norm': 9.750494003295898, 'learning_rate': 8.758199506986655e-05, 'epoch': 0.66}
{'loss': 0.5901, 'grad_norm': 8.978243827819824, 'learning_rate': 8.73630576416373e-05, 'epoch': 0.66}
{'loss': 0.513, 'grad_norm': 5.919041156768799, 'learning_rate': 8.714248583222726e-05, 'epoch': 0.67}
{'loss': 0.5629, 'grad_norm': 6.7663254737854, 'learning_rate': 8.692028929016196e-05, 'epoch': 0.67}
{'loss': 0.4812, 'grad_norm': 5.698957920074463, 'learning_rate': 8.669647773503797e-05, 'epoch': 0.68}
{'loss': 0.5921, 'grad_norm': 6.107503890991211, 'learning_rate': 8.647106095709773e-05, 'epoch': 0.68}
{'loss': 0.5022, 'grad_norm': 4.5613694190979, 'learning_rate': 8.624404881680139e-05, 'epoch': 0.69}
{'loss': 0.6001, 'grad_norm': 4.4731011390686035, 'learning_rate': 8.601545124439535e-05, 'epoch': 0.69}
{'loss': 0.7402, 'grad_norm': 4.378499507904053, 'learning_rate': 8.5785278239478e-05, 'epoch': 0.7}
{'loss': 0.5031, 'grad_norm': 5.592021942138672, 'learning_rate': 8.555353987056224e-05, 'epoch': 0.7}
{'loss': 0.6432, 'grad_norm': 11.286069869995117, 'learning_rate': 8.532024627463505e-05, 'epoch': 0.71}
{'loss': 0.7531, 'grad_norm': 7.205449104309082, 'learning_rate': 8.508540765671407e-05, 'epoch': 0.71}
{'loss': 0.6907, 'grad_norm': 11.960165977478027, 'learning_rate': 8.484903428940121e-05, 'epoch': 0.72}
{'loss': 0.6809, 'grad_norm': 4.357265472412109, 'learning_rate': 8.461113651243334e-05, 'epoch': 0.72}
{'loss': 0.487, 'grad_norm': 6.142487049102783, 'learning_rate': 8.437172473222987e-05, 'epoch': 0.73}
{'loss': 0.6971, 'grad_norm': 9.577195167541504, 'learning_rate': 8.413080942143767e-05, 'epoch': 0.73}
{'loss': 0.5907, 'grad_norm': 7.216701984405518, 'learning_rate': 8.388840111847288e-05, 'epoch': 0.74}
{'loss': 0.5562, 'grad_norm': 6.943230152130127, 'learning_rate': 8.364451042705998e-05, 'epoch': 0.74}
{'loss': 0.512, 'grad_norm': 5.07001256942749, 'learning_rate': 8.33991480157679e-05, 'epoch': 0.75}
{'loss': 0.5077, 'grad_norm': 7.894909381866455, 'learning_rate': 8.315232461754338e-05, 'epoch': 0.75}
{'loss': 0.5225, 'grad_norm': 7.29324197769165, 'learning_rate': 8.290405102924144e-05, 'epoch': 0.76}
{'loss': 0.5039, 'grad_norm': 5.935233116149902, 'learning_rate': 8.265433811115316e-05, 'epoch': 0.76}
{'loss': 0.5182, 'grad_norm': 6.39162540435791, 'learning_rate': 8.240319678653049e-05, 'epoch': 0.77}
{'loss': 0.5599, 'grad_norm': 5.7780442237854, 'learning_rate': 8.215063804110857e-05, 'epoch': 0.77}
{'loss': 0.4583, 'grad_norm': 4.673351287841797, 'learning_rate': 8.189667292262512e-05, 'epoch': 0.78}
{'loss': 0.4763, 'grad_norm': 4.190258026123047, 'learning_rate': 8.164131254033716e-05, 'epoch': 0.78}
{'loss': 0.5192, 'grad_norm': 6.382127285003662, 'learning_rate': 8.138456806453503e-05, 'epoch': 0.79}
{'loss': 0.5489, 'grad_norm': 4.920729637145996, 'learning_rate': 8.112645072605386e-05, 'epoch': 0.79}
{'loss': 0.5165, 'grad_norm': 3.10611891746521, 'learning_rate': 8.086697181578222e-05, 'epoch': 0.8}
{'loss': 0.49, 'grad_norm': 4.556862831115723, 'learning_rate': 8.060614268416823e-05, 'epoch': 0.8}
{'loss': 0.5769, 'grad_norm': 8.386683464050293, 'learning_rate': 8.034397474072309e-05, 'epoch': 0.81}
{'loss': 0.4851, 'grad_norm': 4.723986625671387, 'learning_rate': 8.008047945352193e-05, 'epoch': 0.81}
{'loss': 0.5903, 'grad_norm': 6.362544059753418, 'learning_rate': 7.981566834870225e-05, 'epoch': 0.82}
{'loss': 0.4916, 'grad_norm': 4.975880146026611, 'learning_rate': 7.954955300995961e-05, 'epoch': 0.82}
{'loss': 0.5792, 'grad_norm': 6.552492141723633, 'learning_rate': 7.928214507804104e-05, 'epoch': 0.83}
{'loss': 0.3984, 'grad_norm': 5.953537464141846, 'learning_rate': 7.901345625023576e-05, 'epoch': 0.83}
{'loss': 0.4615, 'grad_norm': 4.4290266036987305, 'learning_rate': 7.874349827986354e-05, 'epoch': 0.84}
{'loss': 0.699, 'grad_norm': 7.010714530944824, 'learning_rate': 7.847228297576053e-05, 'epoch': 0.84}
{'loss': 0.545, 'grad_norm': 7.6249237060546875, 'learning_rate': 7.819982220176276e-05, 'epoch': 0.85}
{'loss': 0.5834, 'grad_norm': 3.1909689903259277, 'learning_rate': 7.792612787618714e-05, 'epoch': 0.85}
{'loss': 0.4057, 'grad_norm': 4.318334102630615, 'learning_rate': 7.765121197131009e-05, 'epoch': 0.86}
{'loss': 0.5777, 'grad_norm': 3.8577587604522705, 'learning_rate': 7.737508651284391e-05, 'epoch': 0.86}
{'loss': 0.567, 'grad_norm': 3.2676455974578857, 'learning_rate': 7.709776357941069e-05, 'epoch': 0.87}
{'loss': 0.6261, 'grad_norm': 8.279709815979004, 'learning_rate': 7.681925530201392e-05, 'epoch': 0.87}
{'loss': 0.5555, 'grad_norm': 3.9503841400146484, 'learning_rate': 7.65395738635079e-05, 'epoch': 0.88}
{'loss': 0.4211, 'grad_norm': 4.005791664123535, 'learning_rate': 7.62587314980648e-05, 'epoch': 0.88}
{'loss': 0.4656, 'grad_norm': 4.144551753997803, 'learning_rate': 7.597674049063947e-05, 'epoch': 0.88}
{'loss': 0.42, 'grad_norm': 3.0881857872009277, 'learning_rate': 7.569361317643211e-05, 'epoch': 0.89}
{'loss': 0.4122, 'grad_norm': 6.7849555015563965, 'learning_rate': 7.540936194034865e-05, 'epoch': 0.89}
{'loss': 0.4082, 'grad_norm': 3.6034111976623535, 'learning_rate': 7.512399921645901e-05, 'epoch': 0.9}
{'loss': 0.523, 'grad_norm': 4.950290679931641, 'learning_rate': 7.483753748745317e-05, 'epoch': 0.9}
{'loss': 0.3948, 'grad_norm': 11.828858375549316, 'learning_rate': 7.454998928409516e-05, 'epoch': 0.91}
{'loss': 0.5337, 'grad_norm': 5.375980854034424, 'learning_rate': 7.426136718467493e-05, 'epoch': 0.91}
{'loss': 0.4693, 'grad_norm': 9.543917655944824, 'learning_rate': 7.397168381445812e-05, 'epoch': 0.92}
{'loss': 0.4945, 'grad_norm': 4.8717217445373535, 'learning_rate': 7.368095184513377e-05, 'epoch': 0.92}
{'loss': 0.4546, 'grad_norm': 2.9213247299194336, 'learning_rate': 7.338918399426005e-05, 'epoch': 0.93}
{'loss': 0.6522, 'grad_norm': 5.034465789794922, 'learning_rate': 7.309639302470801e-05, 'epoch': 0.93}
{'loss': 0.6135, 'grad_norm': 5.730393409729004, 'learning_rate': 7.280259174410312e-05, 'epoch': 0.94}
{'loss': 0.5051, 'grad_norm': 7.664168357849121, 'learning_rate': 7.250779300426517e-05, 'epoch': 0.94}
{'loss': 0.4811, 'grad_norm': 7.816536903381348, 'learning_rate': 7.22120097006461e-05, 'epoch': 0.95}
{'loss': 0.4286, 'grad_norm': 3.0002009868621826, 'learning_rate': 7.191525477176577e-05, 'epoch': 0.95}
{'loss': 0.4686, 'grad_norm': 4.38233757019043, 'learning_rate': 7.161754119864616e-05, 'epoch': 0.96}
{'loss': 0.4874, 'grad_norm': 6.9938201904296875, 'learning_rate': 7.131888200424339e-05, 'epoch': 0.96}
{'loss': 0.5634, 'grad_norm': 8.430248260498047, 'learning_rate': 7.101929025287816e-05, 'epoch': 0.97}
{'loss': 0.4272, 'grad_norm': 4.490208148956299, 'learning_rate': 7.071877904966423e-05, 'epoch': 0.97}
{'loss': 0.4933, 'grad_norm': 4.370882987976074, 'learning_rate': 7.04173615399351e-05, 'epoch': 0.98}
{'loss': 0.4586, 'grad_norm': 7.810628414154053, 'learning_rate': 7.011505090866913e-05, 'epoch': 0.98}
  if idx % 2 == 1 and self.interleave_self_attention:
                                                      
{'loss': 0.5217, 'grad_norm': 4.0664777755737305, 'learning_rate': 6.981186037991271e-05, 'epoch': 0.99}
{'loss': 0.3872, 'grad_norm': 4.440011501312256, 'learning_rate': 6.950780321620174e-05, 'epoch': 0.99}
{'loss': 0.4275, 'grad_norm': 4.725677967071533, 'learning_rate': 6.920289271798157e-05, 'epoch': 1.0}
{'loss': 0.543, 'grad_norm': 25.81130027770996, 'learning_rate': 6.889714222302517e-05, 'epoch': 1.0}
{'loss': 0.3938, 'grad_norm': 5.534250736236572, 'learning_rate': 6.85905651058497e-05, 'epoch': 1.01}
{'loss': 0.3772, 'grad_norm': 4.983726978302002, 'learning_rate': 6.82831747771314e-05, 'epoch': 1.01}
{'loss': 0.3654, 'grad_norm': 3.7208731174468994, 'learning_rate': 6.797498468311907e-05, 'epoch': 1.02}
{'loss': 0.4953, 'grad_norm': 3.9932782649993896, 'learning_rate': 6.766600830504585e-05, 'epoch': 1.02}
{'loss': 0.4004, 'grad_norm': 17.636444091796875, 'learning_rate': 6.735625915853942e-05, 'epoch': 1.03}
{'loss': 0.3788, 'grad_norm': 4.457657337188721, 'learning_rate': 6.70457507930309e-05, 'epoch': 1.03}
{'loss': 0.3501, 'grad_norm': 3.834404468536377, 'learning_rate': 6.673449679116215e-05, 'epoch': 1.04}
{'loss': 0.6088, 'grad_norm': 5.882652759552002, 'learning_rate': 6.642251076819148e-05, 'epoch': 1.04}
{'loss': 0.4764, 'grad_norm': 16.054227828979492, 'learning_rate': 6.610980637139827e-05, 'epoch': 1.05}
{'loss': 0.4616, 'grad_norm': 5.04937219619751, 'learning_rate': 6.579639727948583e-05, 'epoch': 1.05}
{'loss': 0.5203, 'grad_norm': 4.434047698974609, 'learning_rate': 6.548229720198315e-05, 'epoch': 1.06}
{'loss': 0.4357, 'grad_norm': 3.8404276371002197, 'learning_rate': 6.516751987864517e-05, 'epoch': 1.06}
{'loss': 0.3471, 'grad_norm': 3.9506282806396484, 'learning_rate': 6.485207907885175e-05, 'epoch': 1.07}
{'loss': 0.4333, 'grad_norm': 4.309669017791748, 'learning_rate': 6.453598860100536e-05, 'epoch': 1.07}
{'loss': 0.3569, 'grad_norm': 7.643929481506348, 'learning_rate': 6.421926227192749e-05, 'epoch': 1.08}
{'loss': 0.4432, 'grad_norm': 5.1183552742004395, 'learning_rate': 6.390191394625381e-05, 'epoch': 1.08}
{'loss': 0.3754, 'grad_norm': 4.743875503540039, 'learning_rate': 6.358395750582817e-05, 'epoch': 1.09}
{'loss': 0.5313, 'grad_norm': 5.294548988342285, 'learning_rate': 6.326540685909532e-05, 'epoch': 1.09}
{'loss': 0.3669, 'grad_norm': 4.4640398025512695, 'learning_rate': 6.294627594049249e-05, 'epoch': 1.1}
{'loss': 0.4493, 'grad_norm': 5.5969696044921875, 'learning_rate': 6.262657870983989e-05, 'epoch': 1.1}
