  0%|          | 0/10000 [00:00<?, ?it/s]/virtual_lab/rlwrld/david/VLA_models_training/gr00t/gr00t/model/action_head/cross_attention_dit.py:281: FutureWarning: Accessing config attribute `interleave_self_attention` directly via 'DiT' object attribute is deprecated. Please access 'interleave_self_attention' over 'DiT's config object instead, e.g. 'unet.config.interleave_self_attention'.
  if idx % 2 == 1 and self.interleave_self_attention:
Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                   
{'loss': 31202279738572.8, 'grad_norm': 73045072.0, 'learning_rate': 1.8e-06, 'epoch': 0.0}
{'loss': 74512577331.2, 'grad_norm': 81821425467392.0, 'learning_rate': 9.978733655355544e-05, 'epoch': 0.38}
{'loss': 79704627609.6, 'grad_norm': 3.136753292172853e+18, 'learning_rate': 9.977183047248464e-05, 'epoch': 0.39}
{'loss': 91317069414.4, 'grad_norm': 2869193342976.0, 'learning_rate': 9.975578009464992e-05, 'epoch': 0.39}
{'loss': 95711946342.4, 'grad_norm': 4236427428626432.0, 'learning_rate': 9.97391855955757e-05, 'epoch': 0.4}
{'loss': 101080668569.6, 'grad_norm': 5.4550149416248934e+17, 'learning_rate': 9.972204715673669e-05, 'epoch': 0.4}
{'loss': 156682131865.6, 'grad_norm': 1299442489622528.0, 'learning_rate': 9.970436496555617e-05, 'epoch': 0.41}
{'loss': 130647706828.8, 'grad_norm': 2772728020992.0, 'learning_rate': 9.968613921540373e-05, 'epoch': 0.41}
{'loss': 393914456473.6, 'grad_norm': 41093978652672.0, 'learning_rate': 9.966737010559326e-05, 'epoch': 0.42}
{'loss': 95046146457.6, 'grad_norm': 7026002362368.0, 'learning_rate': 9.964805784138072e-05, 'epoch': 0.42}
{'loss': 372773696307.2, 'grad_norm': 3257649070080.0, 'learning_rate': 9.962820263396195e-05, 'epoch': 0.43}
{'loss': 99194555596.8, 'grad_norm': 12677430640640.0, 'learning_rate': 9.960780470047033e-05, 'epoch': 0.43}
{'loss': 366612656947.2, 'grad_norm': 20382505500672.0, 'learning_rate': 9.958686426397437e-05, 'epoch': 0.44}
{'loss': 400638292787.2, 'grad_norm': 1943245946880.0, 'learning_rate': 9.956538155347534e-05, 'epoch': 0.44}
{'loss': 287648435404.8, 'grad_norm': 1210390020096.0, 'learning_rate': 9.95433568039047e-05, 'epoch': 0.45}
{'loss': 474621254041.6, 'grad_norm': 1167608512512.0, 'learning_rate': 9.952079025612162e-05, 'epoch': 0.45}
{'loss': 81068752896.0, 'grad_norm': 997424103424.0, 'learning_rate': 9.949768215691022e-05, 'epoch': 0.46}
{'loss': 325090200780.8, 'grad_norm': 514546008064.0, 'learning_rate': 9.9474032758977e-05, 'epoch': 0.46}
{'loss': 317317945753.6, 'grad_norm': 1762719170560.0, 'learning_rate': 9.944984232094794e-05, 'epoch': 0.47}
{'loss': 582194823168.0, 'grad_norm': 439110270976.0, 'learning_rate': 9.942511110736584e-05, 'epoch': 0.47}
{'loss': 48666820608.0, 'grad_norm': 788017119232.0, 'learning_rate': 9.939983938868726e-05, 'epoch': 0.48}
{'loss': 41490949734.4, 'grad_norm': 813714767872.0, 'learning_rate': 9.93740274412797e-05, 'epoch': 0.48}
{'loss': 44188686745.6, 'grad_norm': 1139554648064.0, 'learning_rate': 9.934767554741846e-05, 'epoch': 0.49}
{'loss': 37766181683.2, 'grad_norm': 400616652800.0, 'learning_rate': 9.932078399528361e-05, 'epoch': 0.49}
  if idx % 2 == 1 and self.interleave_self_attention:
                                                       
{'loss': 93449656729.6, 'grad_norm': 620238471168.0, 'learning_rate': 9.929335307895689e-05, 'epoch': 0.5}
{'loss': 306670495334.4, 'grad_norm': 772841144320.0, 'learning_rate': 9.926538309841839e-05, 'epoch': 0.5}
{'loss': 48165031116.8, 'grad_norm': 2642770395136.0, 'learning_rate': 9.923687435954334e-05, 'epoch': 0.51}
{'loss': 37456442163.2, 'grad_norm': 1715309641728.0, 'learning_rate': 9.920782717409873e-05, 'epoch': 0.51}
{'loss': 35256854118.4, 'grad_norm': 551969423360.0, 'learning_rate': 9.917824185973994e-05, 'epoch': 0.52}
{'loss': 50051579904.0, 'grad_norm': 550262013952.0, 'learning_rate': 9.914811874000723e-05, 'epoch': 0.52}
{'loss': 151935097241.6, 'grad_norm': 1201516838912.0, 'learning_rate': 9.911745814432218e-05, 'epoch': 0.53}
{'loss': 36398373273.6, 'grad_norm': 469865037824.0, 'learning_rate': 9.90862604079842e-05, 'epoch': 0.53}
{'loss': 40907564646.4, 'grad_norm': 19076195811328.0, 'learning_rate': 9.90545258721667e-05, 'epoch': 0.54}
{'loss': 39717404672.0, 'grad_norm': inf, 'learning_rate': 9.90222548839135e-05, 'epoch': 0.54}
{'loss': 42592675430.4, 'grad_norm': 2.0402831884371886e+18, 'learning_rate': 9.898944779613495e-05, 'epoch': 0.55}
{'loss': 392746762240.0, 'grad_norm': 5.401024316496151e+18, 'learning_rate': 9.89561049676041e-05, 'epoch': 0.55}
{'loss': 1235948666880.0, 'grad_norm': 80671171149824.0, 'learning_rate': 9.89222267629528e-05, 'epoch': 0.56}
{'loss': 994136870092.8, 'grad_norm': 7463765540864.0, 'learning_rate': 9.888781355266763e-05, 'epoch': 0.56}
{'loss': 248850232115.2, 'grad_norm': 1589436350464.0, 'learning_rate': 9.885286571308598e-05, 'epoch': 0.57}
{'loss': 61639386726.4, 'grad_norm': 596463190016.0, 'learning_rate': 9.881738362639182e-05, 'epoch': 0.57}
{'loss': 54799636889.6, 'grad_norm': 1597851435008.0, 'learning_rate': 9.878136768061154e-05, 'epoch': 0.58}
{'loss': 94270914560.0, 'grad_norm': 992110837760.0, 'learning_rate': 9.874481826960979e-05, 'epoch': 0.58}
{'loss': 56557364838.4, 'grad_norm': 1029038473216.0, 'learning_rate': 9.870773579308503e-05, 'epoch': 0.59}
{'loss': 52456040038.4, 'grad_norm': 1587044679680.0, 'learning_rate': 9.867012065656533e-05, 'epoch': 0.59}
{'loss': 43208445132.8, 'grad_norm': 922045054976.0, 'learning_rate': 9.863197327140376e-05, 'epoch': 0.59}
{'loss': 549807980544.0, 'grad_norm': 1466353451008.0, 'learning_rate': 9.859329405477403e-05, 'epoch': 0.6}
{'loss': 37803828838.4, 'grad_norm': 760756174848.0, 'learning_rate': 9.855408342966585e-05, 'epoch': 0.6}
{'loss': 42096168140.8, 'grad_norm': 902717177856.0, 'learning_rate': 9.851434182488033e-05, 'epoch': 0.61}
{'loss': 37810762547.2, 'grad_norm': 508101689344.0, 'learning_rate': 9.84740696750253e-05, 'epoch': 0.61}
{'loss': 570041145753.6, 'grad_norm': 625343660032.0, 'learning_rate': 9.843326742051055e-05, 'epoch': 0.62}
{'loss': 41751268556.8, 'grad_norm': 463830777856.0, 'learning_rate': 9.839193550754297e-05, 'epoch': 0.62}
{'loss': 39579225292.8, 'grad_norm': 262387040256.0, 'learning_rate': 9.835007438812177e-05, 'epoch': 0.63}
{'loss': 41311967641.6, 'grad_norm': 484671094784.0, 'learning_rate': 9.830768452003341e-05, 'epoch': 0.63}
{'loss': 29212406579.2, 'grad_norm': 458849845248.0, 'learning_rate': 9.826476636684671e-05, 'epoch': 0.64}
{'loss': 31884817203.2, 'grad_norm': 246648193024.0, 'learning_rate': 9.822132039790773e-05, 'epoch': 0.64}
{'loss': 571836045721.6, 'grad_norm': 436799799296.0, 'learning_rate': 9.817734708833461e-05, 'epoch': 0.65}
{'loss': 30726386483.2, 'grad_norm': 537631391744.0, 'learning_rate': 9.813284691901243e-05, 'epoch': 0.65}
{'loss': 571331366092.8, 'grad_norm': 436250509312.0, 'learning_rate': 9.808782037658792e-05, 'epoch': 0.66}
{'loss': 306308028825.6, 'grad_norm': 2348163268608.0, 'learning_rate': 9.804226795346411e-05, 'epoch': 0.66}
{'loss': 36970623795.2, 'grad_norm': 1369853263872.0, 'learning_rate': 9.799619014779503e-05, 'epoch': 0.67}
{'loss': 33454106214.4, 'grad_norm': 391894958080.0, 'learning_rate': 9.794958746348013e-05, 'epoch': 0.67}
{'loss': 33563394048.0, 'grad_norm': 298978279424.0, 'learning_rate': 9.790246041015896e-05, 'epoch': 0.68}
{'loss': 31694153318.4, 'grad_norm': 585358770176.0, 'learning_rate': 9.785480950320538e-05, 'epoch': 0.68}
{'loss': 32954449920.0, 'grad_norm': 1182586634240.0, 'learning_rate': 9.78066352637221e-05, 'epoch': 0.69}
{'loss': 304489929113.6, 'grad_norm': 364492652544.0, 'learning_rate': 9.775793821853488e-05, 'epoch': 0.69}
{'loss': 36640119193.6, 'grad_norm': 1051998617600.0, 'learning_rate': 9.77087189001868e-05, 'epoch': 0.7}
{'loss': 30905955123.2, 'grad_norm': 592113827840.0, 'learning_rate': 9.765897784693243e-05, 'epoch': 0.7}
{'loss': 34619844198.4, 'grad_norm': 241471471616.0, 'learning_rate': 9.760871560273197e-05, 'epoch': 0.71}
{'loss': 31541582233.6, 'grad_norm': 34267212021760.0, 'learning_rate': 9.755793271724526e-05, 'epoch': 0.71}
{'loss': 42055299891.2, 'grad_norm': 58395642036224.0, 'learning_rate': 9.750662974582584e-05, 'epoch': 0.72}
{'loss': 46252969164.8, 'grad_norm': 1.078500733663314e+17, 'learning_rate': 9.745480724951473e-05, 'epoch': 0.72}
{'loss': 352591806464.0, 'grad_norm': 1.3197331415567434e+19, 'learning_rate': 9.740246579503447e-05, 'epoch': 0.73}
{'loss': 794275348480.0, 'grad_norm': 31473212063744.0, 'learning_rate': 9.734960595478284e-05, 'epoch': 0.73}
{'loss': 1959467260313.6, 'grad_norm': 15058779242496.0, 'learning_rate': 9.729622830682657e-05, 'epoch': 0.74}
{'loss': 1815686099763.2, 'grad_norm': 7730088640512.0, 'learning_rate': 9.724233343489504e-05, 'epoch': 0.74}
{'loss': 262548514406.4, 'grad_norm': 2107965833216.0, 'learning_rate': 9.718792192837396e-05, 'epoch': 0.75}
{'loss': 84695128473.6, 'grad_norm': 2486608592896.0, 'learning_rate': 9.713299438229886e-05, 'epoch': 0.75}
{'loss': 72940591513.6, 'grad_norm': 1456402726912.0, 'learning_rate': 9.707755139734855e-05, 'epoch': 0.76}
{'loss': 59202666496.0, 'grad_norm': 1171777126400.0, 'learning_rate': 9.702159357983866e-05, 'epoch': 0.76}
{'loss': 297424230809.6, 'grad_norm': 5098873290752.0, 'learning_rate': 9.696512154171492e-05, 'epoch': 0.77}
{'loss': 605138190336.0, 'grad_norm': 782510456832.0, 'learning_rate': 9.690813590054645e-05, 'epoch': 0.77}
{'loss': 81674502144.0, 'grad_norm': 1304757403648.0, 'learning_rate': 9.685063727951914e-05, 'epoch': 0.78}
{'loss': 39929892044.8, 'grad_norm': 506520797184.0, 'learning_rate': 9.679262630742865e-05, 'epoch': 0.78}
{'loss': 38680854528.0, 'grad_norm': 1177901596672.0, 'learning_rate': 9.673410361867373e-05, 'epoch': 0.79}
{'loss': 37328312729.6, 'grad_norm': 742460227584.0, 'learning_rate': 9.667506985324909e-05, 'epoch': 0.79}
{'loss': 36419239936.0, 'grad_norm': 1264939302912.0, 'learning_rate': 9.661552565673855e-05, 'epoch': 0.8}
{'loss': 42126160691.2, 'grad_norm': 506223591424.0, 'learning_rate': 9.655547168030789e-05, 'epoch': 0.8}
{'loss': 36148569702.4, 'grad_norm': 892176433152.0, 'learning_rate': 9.649490858069777e-05, 'epoch': 0.81}
{'loss': 38882711961.6, 'grad_norm': 1285233836032.0, 'learning_rate': 9.643383702021658e-05, 'epoch': 0.81}
{'loss': 37736402124.8, 'grad_norm': 207253192704.0, 'learning_rate': 9.637225766673307e-05, 'epoch': 0.82}
{'loss': 29993068134.4, 'grad_norm': 490634346496.0, 'learning_rate': 9.631017119366922e-05, 'epoch': 0.82}
{'loss': 38821045862.4, 'grad_norm': 714188193792.0, 'learning_rate': 9.624757827999273e-05, 'epoch': 0.83}
{'loss': 37203165184.0, 'grad_norm': 475424587776.0, 'learning_rate': 9.618447961020971e-05, 'epoch': 0.83}
{'loss': 31743207014.4, 'grad_norm': 398962491392.0, 'learning_rate': 9.612087587435707e-05, 'epoch': 0.84}
{'loss': 36801547468.8, 'grad_norm': 746237263872.0, 'learning_rate': 9.605676776799508e-05, 'epoch': 0.84}
{'loss': 38637833420.8, 'grad_norm': 321930035200.0, 'learning_rate': 9.599215599219973e-05, 'epoch': 0.85}
{'loss': 33255040614.4, 'grad_norm': 928787267584.0, 'learning_rate': 9.592704125355505e-05, 'epoch': 0.85}
{'loss': 37215096012.8, 'grad_norm': 523207835648.0, 'learning_rate': 9.586142426414538e-05, 'epoch': 0.86}
{'loss': 32423434649.6, 'grad_norm': 1150601920512.0, 'learning_rate': 9.57953057415476e-05, 'epoch': 0.86}
{'loss': 33062912000.0, 'grad_norm': 442928431104.0, 'learning_rate': 9.572868640882328e-05, 'epoch': 0.87}
{'loss': 302518815948.8, 'grad_norm': 438747234304.0, 'learning_rate': 9.56615669945108e-05, 'epoch': 0.87}
{'loss': 33964982272.0, 'grad_norm': 253859823616.0, 'learning_rate': 9.55939482326173e-05, 'epoch': 0.88}
{'loss': 29041354342.4, 'grad_norm': 982448603136.0, 'learning_rate': 9.552583086261069e-05, 'epoch': 0.88}
{'loss': 33482004889.6, 'grad_norm': 536555520000.0, 'learning_rate': 9.545721562941168e-05, 'epoch': 0.88}
{'loss': 183922379980.8, 'grad_norm': 1804226002944.0, 'learning_rate': 9.538810328338543e-05, 'epoch': 0.89}
{'loss': 33391391539.2, 'grad_norm': 517075042304.0, 'learning_rate': 9.531849458033349e-05, 'epoch': 0.89}
{'loss': 292155870412.8, 'grad_norm': 346565771264.0, 'learning_rate': 9.524839028148547e-05, 'epoch': 0.9}
{'loss': 34010051379.2, 'grad_norm': 864566902784.0, 'learning_rate': 9.517779115349077e-05, 'epoch': 0.9}
{'loss': 30445833420.8, 'grad_norm': 1282350514176.0, 'learning_rate': 9.510669796841014e-05, 'epoch': 0.91}
{'loss': 304567497523.2, 'grad_norm': 324816338944.0, 'learning_rate': 9.503511150370727e-05, 'epoch': 0.91}
{'loss': 32292906598.4, 'grad_norm': 332243566592.0, 'learning_rate': 9.496303254224024e-05, 'epoch': 0.92}
{'loss': 29481566208.0, 'grad_norm': 1193143959552.0, 'learning_rate': 9.489046187225306e-05, 'epoch': 0.92}
{'loss': 310764765184.0, 'grad_norm': 754531827712.0, 'learning_rate': 9.481740028736692e-05, 'epoch': 0.93}
{'loss': 31952630579.2, 'grad_norm': 470495723520.0, 'learning_rate': 9.474384858657164e-05, 'epoch': 0.93}
{'loss': 28618558668.8, 'grad_norm': 1004979748864.0, 'learning_rate': 9.466980757421679e-05, 'epoch': 0.94}
{'loss': 30999717478.4, 'grad_norm': 828347056128.0, 'learning_rate': 9.459527806000305e-05, 'epoch': 0.94}
{'loss': 33647994470.4, 'grad_norm': 1.3218646616702976e+16, 'learning_rate': 9.452026085897325e-05, 'epoch': 0.95}
{'loss': 36025768345.6, 'grad_norm': 4.527971333392302e+17, 'learning_rate': 9.444475679150348e-05, 'epoch': 0.95}
{'loss': 35675521024.0, 'grad_norm': 1283309652934656.0, 'learning_rate': 9.436876668329411e-05, 'epoch': 0.96}
{'loss': 40337099980.8, 'grad_norm': 111493844566016.0, 'learning_rate': 9.429229136536079e-05, 'epoch': 0.96}
{'loss': 58377869721.6, 'grad_norm': 236787519717376.0, 'learning_rate': 9.421533167402534e-05, 'epoch': 0.97}
{'loss': 89394400460.8, 'grad_norm': 4479078367232.0, 'learning_rate': 9.413788845090666e-05, 'epoch': 0.97}
{'loss': 73493656371.2, 'grad_norm': 57776688594944.0, 'learning_rate': 9.405996254291136e-05, 'epoch': 0.98}
{'loss': 46646971596.8, 'grad_norm': 4892012838912.0, 'learning_rate': 9.398155480222474e-05, 'epoch': 0.98}
  if idx % 2 == 1 and self.interleave_self_attention:
                                                       
{'loss': 42071307059.2, 'grad_norm': 1553762484224.0, 'learning_rate': 9.390266608630128e-05, 'epoch': 0.99}
{'loss': 36396525158.4, 'grad_norm': 624758882304.0, 'learning_rate': 9.38232972578553e-05, 'epoch': 0.99}
{'loss': 34553469337.6, 'grad_norm': 537707053056.0, 'learning_rate': 9.374344918485164e-05, 'epoch': 1.0}
{'loss': 35642608844.8, 'grad_norm': 727235166208.0, 'learning_rate': 9.366312274049602e-05, 'epoch': 1.0}
{'loss': 40524418252.8, 'grad_norm': 797580263424.0, 'learning_rate': 9.358231880322554e-05, 'epoch': 1.01}
{'loss': 36832611532.8, 'grad_norm': 156795469824.0, 'learning_rate': 9.350103825669916e-05, 'epoch': 1.01}
{'loss': 36518831718.4, 'grad_norm': 925825499136.0, 'learning_rate': 9.341928198978787e-05, 'epoch': 1.02}
{'loss': 34451295436.8, 'grad_norm': 945003495424.0, 'learning_rate': 9.333705089656512e-05, 'epoch': 1.02}
{'loss': 36385891942.4, 'grad_norm': 323904045056.0, 'learning_rate': 9.325434587629698e-05, 'epoch': 1.03}
{'loss': 33022895718.4, 'grad_norm': 425655009280.0, 'learning_rate': 9.31711678334323e-05, 'epoch': 1.03}
{'loss': 33369649971.2, 'grad_norm': 385649737728.0, 'learning_rate': 9.308751767759282e-05, 'epoch': 1.04}
{'loss': 30517552742.4, 'grad_norm': 659189923840.0, 'learning_rate': 9.300339632356325e-05, 'epoch': 1.04}
{'loss': 30729345433.6, 'grad_norm': 487764328448.0, 'learning_rate': 9.291880469128124e-05, 'epoch': 1.05}
{'loss': 34481546854.4, 'grad_norm': 751137193984.0, 'learning_rate': 9.283374370582732e-05, 'epoch': 1.05}
{'loss': 31749737676.8, 'grad_norm': 951476289536.0, 'learning_rate': 9.274821429741482e-05, 'epoch': 1.06}
{'loss': 32479386009.6, 'grad_norm': 834632286208.0, 'learning_rate': 9.266221740137961e-05, 'epoch': 1.06}
{'loss': 298311168819.2, 'grad_norm': 323631906816.0, 'learning_rate': 9.257575395817001e-05, 'epoch': 1.07}
{'loss': 282306202828.8, 'grad_norm': 1655905320960.0, 'learning_rate': 9.248882491333637e-05, 'epoch': 1.07}
{'loss': 283122545459.2, 'grad_norm': 1937484152832.0, 'learning_rate': 9.240143121752076e-05, 'epoch': 1.08}
