  0%|          | 0/10000 [00:00<?, ?it/s]/virtual_lab/rlwrld/david/VLA_models_training/gr00t/gr00t/model/action_head/cross_attention_dit.py:281: FutureWarning: Accessing config attribute `interleave_self_attention` directly via 'DiT' object attribute is deprecated. Please access 'interleave_self_attention' over 'DiT's config object instead, e.g. 'unet.config.interleave_self_attention'.
  if idx % 2 == 1 and self.interleave_self_attention:
Could not estimate the number of tokens of the input, floating-point operations will not be computed
                                                    
{'loss': 6.6243, 'grad_norm': 3.2392516136169434, 'learning_rate': 1.8e-06, 'epoch': 0.0}
{'loss': 2.519, 'grad_norm': 13.418745040893555, 'learning_rate': 5.9800000000000003e-05, 'epoch': 0.1}
{'loss': 2.1349, 'grad_norm': 28.05939292907715, 'learning_rate': 6.18e-05, 'epoch': 0.1}
{'loss': 2.324, 'grad_norm': 12.95456600189209, 'learning_rate': 6.38e-05, 'epoch': 0.1}
{'loss': 2.1603, 'grad_norm': 45.6541862487793, 'learning_rate': 6.58e-05, 'epoch': 0.11}
{'loss': 2.1504, 'grad_norm': 9.095455169677734, 'learning_rate': 6.780000000000001e-05, 'epoch': 0.11}
{'loss': 2.5271, 'grad_norm': 21.238515853881836, 'learning_rate': 6.98e-05, 'epoch': 0.11}
{'loss': 2.4949, 'grad_norm': 9.7962064743042, 'learning_rate': 7.18e-05, 'epoch': 0.12}
{'loss': 2.2743, 'grad_norm': 14.28594970703125, 'learning_rate': 7.38e-05, 'epoch': 0.12}
{'loss': 2.211, 'grad_norm': 23.852497100830078, 'learning_rate': 7.58e-05, 'epoch': 0.12}
{'loss': 2.1211, 'grad_norm': 7.355112552642822, 'learning_rate': 7.780000000000001e-05, 'epoch': 0.13}
{'loss': 2.3986, 'grad_norm': 36.10163116455078, 'learning_rate': 7.98e-05, 'epoch': 0.13}
{'loss': 2.7435, 'grad_norm': 47.24030303955078, 'learning_rate': 8.18e-05, 'epoch': 0.13}
{'loss': 2.6054, 'grad_norm': 25.332460403442383, 'learning_rate': 8.38e-05, 'epoch': 0.14}
{'loss': 2.2693, 'grad_norm': 12.449421882629395, 'learning_rate': 8.58e-05, 'epoch': 0.14}
{'loss': 2.1179, 'grad_norm': 17.765972137451172, 'learning_rate': 8.78e-05, 'epoch': 0.14}
{'loss': 1.7291, 'grad_norm': 10.093286514282227, 'learning_rate': 8.98e-05, 'epoch': 0.15}
{'loss': 1.9459, 'grad_norm': 22.129375457763672, 'learning_rate': 9.180000000000001e-05, 'epoch': 0.15}
{'loss': 1.8977, 'grad_norm': 9.867079734802246, 'learning_rate': 9.38e-05, 'epoch': 0.15}
{'loss': 1.7173, 'grad_norm': 12.038545608520508, 'learning_rate': 9.58e-05, 'epoch': 0.16}
{'loss': 1.81, 'grad_norm': 6.781329154968262, 'learning_rate': 9.78e-05, 'epoch': 0.16}
{'loss': 2.2012, 'grad_norm': 15.516483306884766, 'learning_rate': 9.98e-05, 'epoch': 0.16}
{'loss': 2.2175, 'grad_norm': 11.229350090026855, 'learning_rate': 9.9999778549206e-05, 'epoch': 0.17}
{'loss': 1.8902, 'grad_norm': 6.42328405380249, 'learning_rate': 9.999901304280685e-05, 'epoch': 0.17}
{'loss': 1.8989, 'grad_norm': 8.706424713134766, 'learning_rate': 9.999770075521164e-05, 'epoch': 0.17}
{'loss': 1.6137, 'grad_norm': 7.17885684967041, 'learning_rate': 9.99958417007713e-05, 'epoch': 0.18}
{'loss': 1.7148, 'grad_norm': 14.802167892456055, 'learning_rate': 9.999343589981615e-05, 'epoch': 0.18}
{'loss': 1.7307, 'grad_norm': 18.284976959228516, 'learning_rate': 9.999048337865568e-05, 'epoch': 0.18}
{'loss': 1.7927, 'grad_norm': 44.75223922729492, 'learning_rate': 9.998698416957815e-05, 'epoch': 0.19}
{'loss': 1.7828, 'grad_norm': 11.916890144348145, 'learning_rate': 9.998293831085037e-05, 'epoch': 0.19}
{'loss': 2.1671, 'grad_norm': 11.989151954650879, 'learning_rate': 9.997834584671719e-05, 'epoch': 0.19}
{'loss': 1.8938, 'grad_norm': 6.943004131317139, 'learning_rate': 9.997320682740107e-05, 'epoch': 0.2}
{'loss': 1.7646, 'grad_norm': 15.856558799743652, 'learning_rate': 9.996752130910149e-05, 'epoch': 0.2}
{'loss': 1.7595, 'grad_norm': 16.23116683959961, 'learning_rate': 9.99612893539944e-05, 'epoch': 0.2}
{'loss': 1.6642, 'grad_norm': 12.17696762084961, 'learning_rate': 9.995451103023144e-05, 'epoch': 0.21}
{'loss': 1.714, 'grad_norm': 6.671492576599121, 'learning_rate': 9.994718641193928e-05, 'epoch': 0.21}
{'loss': 1.5522, 'grad_norm': 14.684795379638672, 'learning_rate': 9.993931557921874e-05, 'epoch': 0.21}
{'loss': 2.1127, 'grad_norm': 12.310882568359375, 'learning_rate': 9.993089861814402e-05, 'epoch': 0.22}
{'loss': 1.9728, 'grad_norm': 10.672826766967773, 'learning_rate': 9.992193562076166e-05, 'epoch': 0.22}
{'loss': 2.2988, 'grad_norm': 7.841965198516846, 'learning_rate': 9.991242668508954e-05, 'epoch': 0.22}
{'loss': 1.7468, 'grad_norm': 7.916954517364502, 'learning_rate': 9.990237191511587e-05, 'epoch': 0.23}
{'loss': 1.695, 'grad_norm': 13.66431713104248, 'learning_rate': 9.989177142079802e-05, 'epoch': 0.23}
{'loss': 1.6355, 'grad_norm': 13.557364463806152, 'learning_rate': 9.988062531806126e-05, 'epoch': 0.23}
{'loss': 1.9545, 'grad_norm': 8.241601943969727, 'learning_rate': 9.986893372879762e-05, 'epoch': 0.24}
{'loss': 1.7034, 'grad_norm': 12.251910209655762, 'learning_rate': 9.985669678086443e-05, 'epoch': 0.24}
{'loss': 1.6329, 'grad_norm': 7.359575271606445, 'learning_rate': 9.984391460808298e-05, 'epoch': 0.24}
{'loss': 1.8583, 'grad_norm': 46.40115737915039, 'learning_rate': 9.983058735023709e-05, 'epoch': 0.25}
{'loss': 1.6005, 'grad_norm': 12.446064949035645, 'learning_rate': 9.98167151530715e-05, 'epoch': 0.25}
{'loss': 2.1698, 'grad_norm': 15.075005531311035, 'learning_rate': 9.980229816829034e-05, 'epoch': 0.25}
{'loss': 1.8443, 'grad_norm': 15.04251766204834, 'learning_rate': 9.978733655355544e-05, 'epoch': 0.26}
{'loss': 1.8751, 'grad_norm': 32.63023376464844, 'learning_rate': 9.977183047248464e-05, 'epoch': 0.26}
{'loss': 1.7918, 'grad_norm': 6.866230487823486, 'learning_rate': 9.975578009464992e-05, 'epoch': 0.26}
{'loss': 1.4138, 'grad_norm': 8.27945327758789, 'learning_rate': 9.97391855955757e-05, 'epoch': 0.27}
{'loss': 1.5583, 'grad_norm': 20.2593936920166, 'learning_rate': 9.972204715673669e-05, 'epoch': 0.27}
{'loss': 1.601, 'grad_norm': 6.888598918914795, 'learning_rate': 9.970436496555617e-05, 'epoch': 0.27}
{'loss': 1.456, 'grad_norm': 5.6026930809021, 'learning_rate': 9.968613921540373e-05, 'epoch': 0.28}
{'loss': 1.9118, 'grad_norm': 38.030086517333984, 'learning_rate': 9.966737010559326e-05, 'epoch': 0.28}
{'loss': 1.728, 'grad_norm': 10.569653511047363, 'learning_rate': 9.964805784138072e-05, 'epoch': 0.28}
{'loss': 1.5573, 'grad_norm': 12.311241149902344, 'learning_rate': 9.962820263396195e-05, 'epoch': 0.29}
{'loss': 1.3984, 'grad_norm': 7.9596757888793945, 'learning_rate': 9.960780470047033e-05, 'epoch': 0.29}
{'loss': 1.3795, 'grad_norm': 16.408071517944336, 'learning_rate': 9.958686426397437e-05, 'epoch': 0.29}
{'loss': 1.3646, 'grad_norm': 6.665394306182861, 'learning_rate': 9.956538155347534e-05, 'epoch': 0.29}
{'loss': 1.3475, 'grad_norm': 10.470348358154297, 'learning_rate': 9.95433568039047e-05, 'epoch': 0.3}
{'loss': 1.5169, 'grad_norm': 9.615427017211914, 'learning_rate': 9.952079025612162e-05, 'epoch': 0.3}
{'loss': 1.3441, 'grad_norm': 6.612974166870117, 'learning_rate': 9.949768215691022e-05, 'epoch': 0.3}
{'loss': 1.4227, 'grad_norm': 8.466124534606934, 'learning_rate': 9.9474032758977e-05, 'epoch': 0.31}
{'loss': 1.3379, 'grad_norm': 20.363489151000977, 'learning_rate': 9.944984232094794e-05, 'epoch': 0.31}
{'loss': 1.2181, 'grad_norm': 6.326811790466309, 'learning_rate': 9.942511110736584e-05, 'epoch': 0.31}
{'loss': 1.3476, 'grad_norm': 10.267655372619629, 'learning_rate': 9.939983938868726e-05, 'epoch': 0.32}
{'loss': 1.2732, 'grad_norm': 9.844738960266113, 'learning_rate': 9.93740274412797e-05, 'epoch': 0.32}
{'loss': 1.091, 'grad_norm': 7.912292957305908, 'learning_rate': 9.934767554741846e-05, 'epoch': 0.32}
{'loss': 1.2398, 'grad_norm': 11.46371078491211, 'learning_rate': 9.932078399528361e-05, 'epoch': 0.33}
{'loss': 1.0894, 'grad_norm': 7.495085716247559, 'learning_rate': 9.929335307895689e-05, 'epoch': 0.33}
{'loss': 1.1726, 'grad_norm': 6.875187873840332, 'learning_rate': 9.926538309841839e-05, 'epoch': 0.33}
{'loss': 1.1375, 'grad_norm': 8.708599090576172, 'learning_rate': 9.923687435954334e-05, 'epoch': 0.34}
{'loss': 0.9227, 'grad_norm': 6.106298923492432, 'learning_rate': 9.920782717409873e-05, 'epoch': 0.34}
{'loss': 1.1021, 'grad_norm': 13.644654273986816, 'learning_rate': 9.917824185973994e-05, 'epoch': 0.34}
{'loss': 0.938, 'grad_norm': 6.7453107833862305, 'learning_rate': 9.914811874000723e-05, 'epoch': 0.35}
{'loss': 0.9404, 'grad_norm': 9.140945434570312, 'learning_rate': 9.911745814432218e-05, 'epoch': 0.35}
{'loss': 1.3139, 'grad_norm': 12.44484806060791, 'learning_rate': 9.90862604079842e-05, 'epoch': 0.35}
{'loss': 0.8862, 'grad_norm': 8.410770416259766, 'learning_rate': 9.90545258721667e-05, 'epoch': 0.36}
{'loss': 0.9238, 'grad_norm': 7.6608710289001465, 'learning_rate': 9.90222548839135e-05, 'epoch': 0.36}
{'loss': 0.9389, 'grad_norm': 7.752616882324219, 'learning_rate': 9.898944779613495e-05, 'epoch': 0.36}
{'loss': 0.8715, 'grad_norm': 11.078161239624023, 'learning_rate': 9.89561049676041e-05, 'epoch': 0.37}
{'loss': 0.8867, 'grad_norm': 10.805709838867188, 'learning_rate': 9.89222267629528e-05, 'epoch': 0.37}
{'loss': 1.1621, 'grad_norm': 15.249317169189453, 'learning_rate': 9.888781355266763e-05, 'epoch': 0.37}
{'loss': 1.0119, 'grad_norm': 9.492668151855469, 'learning_rate': 9.885286571308598e-05, 'epoch': 0.38}
{'loss': 1.0448, 'grad_norm': 6.249404430389404, 'learning_rate': 9.881738362639182e-05, 'epoch': 0.38}
{'loss': 1.0495, 'grad_norm': 79.36692810058594, 'learning_rate': 9.878136768061154e-05, 'epoch': 0.38}
{'loss': 0.911, 'grad_norm': 8.992179870605469, 'learning_rate': 9.874481826960979e-05, 'epoch': 0.39}
{'loss': 0.9884, 'grad_norm': 11.075356483459473, 'learning_rate': 9.870773579308503e-05, 'epoch': 0.39}
{'loss': 0.8759, 'grad_norm': 15.916069984436035, 'learning_rate': 9.867012065656533e-05, 'epoch': 0.39}
{'loss': 0.976, 'grad_norm': 10.625163078308105, 'learning_rate': 9.863197327140376e-05, 'epoch': 0.4}
{'loss': 1.127, 'grad_norm': 9.417551040649414, 'learning_rate': 9.859329405477403e-05, 'epoch': 0.4}
{'loss': 0.8424, 'grad_norm': 7.731724739074707, 'learning_rate': 9.855408342966585e-05, 'epoch': 0.4}
{'loss': 1.164, 'grad_norm': 18.052249908447266, 'learning_rate': 9.851434182488033e-05, 'epoch': 0.41}
{'loss': 0.8826, 'grad_norm': 7.96730375289917, 'learning_rate': 9.84740696750253e-05, 'epoch': 0.41}
{'loss': 0.9705, 'grad_norm': 10.34788990020752, 'learning_rate': 9.843326742051055e-05, 'epoch': 0.41}
{'loss': 0.7116, 'grad_norm': 10.039128303527832, 'learning_rate': 9.839193550754297e-05, 'epoch': 0.42}
{'loss': 0.7539, 'grad_norm': 10.08956527709961, 'learning_rate': 9.835007438812177e-05, 'epoch': 0.42}
{'loss': 0.8132, 'grad_norm': 9.892207145690918, 'learning_rate': 9.830768452003341e-05, 'epoch': 0.42}
{'loss': 1.0136, 'grad_norm': 18.154809951782227, 'learning_rate': 9.826476636684671e-05, 'epoch': 0.43}
{'loss': 0.8318, 'grad_norm': 10.522876739501953, 'learning_rate': 9.822132039790773e-05, 'epoch': 0.43}
{'loss': 0.6885, 'grad_norm': 5.351006984710693, 'learning_rate': 9.817734708833461e-05, 'epoch': 0.43}
{'loss': 0.6834, 'grad_norm': 4.8166961669921875, 'learning_rate': 9.813284691901243e-05, 'epoch': 0.44}
{'loss': 0.8796, 'grad_norm': 11.422636032104492, 'learning_rate': 9.808782037658792e-05, 'epoch': 0.44}
{'loss': 0.801, 'grad_norm': 13.895366668701172, 'learning_rate': 9.804226795346411e-05, 'epoch': 0.44}
{'loss': 0.7529, 'grad_norm': 4.989660739898682, 'learning_rate': 9.799619014779503e-05, 'epoch': 0.45}
{'loss': 1.3227, 'grad_norm': 25.26425552368164, 'learning_rate': 9.794958746348013e-05, 'epoch': 0.45}
{'loss': 0.8322, 'grad_norm': 6.003830909729004, 'learning_rate': 9.790246041015896e-05, 'epoch': 0.45}
{'loss': 0.7422, 'grad_norm': 9.813230514526367, 'learning_rate': 9.785480950320538e-05, 'epoch': 0.46}
{'loss': 0.7731, 'grad_norm': 7.792827129364014, 'learning_rate': 9.78066352637221e-05, 'epoch': 0.46}
{'loss': 1.0297, 'grad_norm': 6.78089714050293, 'learning_rate': 9.775793821853488e-05, 'epoch': 0.46}
{'loss': 0.8547, 'grad_norm': 9.361603736877441, 'learning_rate': 9.77087189001868e-05, 'epoch': 0.47}
{'loss': 0.6234, 'grad_norm': 5.659721374511719, 'learning_rate': 9.765897784693243e-05, 'epoch': 0.47}
{'loss': 0.7773, 'grad_norm': 9.423271179199219, 'learning_rate': 9.760871560273197e-05, 'epoch': 0.47}
{'loss': 0.7312, 'grad_norm': 5.990785121917725, 'learning_rate': 9.755793271724526e-05, 'epoch': 0.48}
{'loss': 0.6642, 'grad_norm': 8.023728370666504, 'learning_rate': 9.750662974582584e-05, 'epoch': 0.48}
{'loss': 0.7316, 'grad_norm': 6.803277492523193, 'learning_rate': 9.745480724951473e-05, 'epoch': 0.48}
{'loss': 0.7369, 'grad_norm': 18.294694900512695, 'learning_rate': 9.740246579503447e-05, 'epoch': 0.49}
{'loss': 0.6545, 'grad_norm': 19.955673217773438, 'learning_rate': 9.734960595478284e-05, 'epoch': 0.49}
{'loss': 0.6736, 'grad_norm': 8.008204460144043, 'learning_rate': 9.729622830682657e-05, 'epoch': 0.49}
{'loss': 0.7893, 'grad_norm': 11.023653984069824, 'learning_rate': 9.724233343489504e-05, 'epoch': 0.49}
{'loss': 0.6555, 'grad_norm': 8.526335716247559, 'learning_rate': 9.718792192837396e-05, 'epoch': 0.5}
{'loss': 0.6458, 'grad_norm': 6.7366838455200195, 'learning_rate': 9.713299438229886e-05, 'epoch': 0.5}
{'loss': 0.727, 'grad_norm': 7.253531455993652, 'learning_rate': 9.707755139734855e-05, 'epoch': 0.5}
{'loss': 0.6424, 'grad_norm': 5.310383319854736, 'learning_rate': 9.702159357983866e-05, 'epoch': 0.51}
{'loss': 0.9407, 'grad_norm': 12.659486770629883, 'learning_rate': 9.696512154171492e-05, 'epoch': 0.51}
{'loss': 0.5509, 'grad_norm': 5.702098369598389, 'learning_rate': 9.690813590054645e-05, 'epoch': 0.51}
{'loss': 0.669, 'grad_norm': 6.079218864440918, 'learning_rate': 9.685063727951914e-05, 'epoch': 0.52}
{'loss': 0.5459, 'grad_norm': 6.840080261230469, 'learning_rate': 9.679262630742865e-05, 'epoch': 0.52}
{'loss': 0.6649, 'grad_norm': 6.989306926727295, 'learning_rate': 9.673410361867373e-05, 'epoch': 0.52}
{'loss': 1.0017, 'grad_norm': 13.814840316772461, 'learning_rate': 9.667506985324909e-05, 'epoch': 0.53}
{'loss': 0.9675, 'grad_norm': 3.9654898643493652, 'learning_rate': 9.661552565673855e-05, 'epoch': 0.53}
{'loss': 0.6816, 'grad_norm': 7.672677040100098, 'learning_rate': 9.655547168030789e-05, 'epoch': 0.53}
{'loss': 0.5865, 'grad_norm': 8.278346061706543, 'learning_rate': 9.649490858069777e-05, 'epoch': 0.54}
{'loss': 0.643, 'grad_norm': 4.457587242126465, 'learning_rate': 9.643383702021658e-05, 'epoch': 0.54}
{'loss': 0.7759, 'grad_norm': 12.194207191467285, 'learning_rate': 9.637225766673307e-05, 'epoch': 0.54}
{'loss': 0.6447, 'grad_norm': 6.741419315338135, 'learning_rate': 9.631017119366922e-05, 'epoch': 0.55}
{'loss': 0.7893, 'grad_norm': 6.256117820739746, 'learning_rate': 9.624757827999273e-05, 'epoch': 0.55}
{'loss': 0.8872, 'grad_norm': 10.906121253967285, 'learning_rate': 9.618447961020971e-05, 'epoch': 0.55}
{'loss': 0.7315, 'grad_norm': 15.296735763549805, 'learning_rate': 9.612087587435707e-05, 'epoch': 0.56}
{'loss': 0.6669, 'grad_norm': 7.081839561462402, 'learning_rate': 9.605676776799508e-05, 'epoch': 0.56}
{'loss': 0.51, 'grad_norm': 7.524078845977783, 'learning_rate': 9.599215599219973e-05, 'epoch': 0.56}
{'loss': 0.7859, 'grad_norm': 5.8863396644592285, 'learning_rate': 9.592704125355505e-05, 'epoch': 0.57}
{'loss': 0.6914, 'grad_norm': 5.000979900360107, 'learning_rate': 9.586142426414538e-05, 'epoch': 0.57}
{'loss': 0.5372, 'grad_norm': 7.172137260437012, 'learning_rate': 9.57953057415476e-05, 'epoch': 0.57}
{'loss': 0.6086, 'grad_norm': 11.132946014404297, 'learning_rate': 9.572868640882328e-05, 'epoch': 0.58}
{'loss': 0.7173, 'grad_norm': 11.865904808044434, 'learning_rate': 9.56615669945108e-05, 'epoch': 0.58}
{'loss': 0.7537, 'grad_norm': 25.271678924560547, 'learning_rate': 9.55939482326173e-05, 'epoch': 0.58}
{'loss': 0.5303, 'grad_norm': 4.904812335968018, 'learning_rate': 9.552583086261069e-05, 'epoch': 0.59}
{'loss': 0.5794, 'grad_norm': 5.664727687835693, 'learning_rate': 9.545721562941168e-05, 'epoch': 0.59}
{'loss': 0.5891, 'grad_norm': 5.184762001037598, 'learning_rate': 9.538810328338543e-05, 'epoch': 0.59}
{'loss': 0.6092, 'grad_norm': 6.3196234703063965, 'learning_rate': 9.531849458033349e-05, 'epoch': 0.6}
{'loss': 0.7897, 'grad_norm': 6.228607177734375, 'learning_rate': 9.524839028148547e-05, 'epoch': 0.6}
{'loss': 0.5681, 'grad_norm': 5.053469181060791, 'learning_rate': 9.517779115349077e-05, 'epoch': 0.6}
{'loss': 0.7345, 'grad_norm': 23.032245635986328, 'learning_rate': 9.510669796841014e-05, 'epoch': 0.61}
{'loss': 0.6002, 'grad_norm': 8.923301696777344, 'learning_rate': 9.503511150370727e-05, 'epoch': 0.61}
{'loss': 0.5384, 'grad_norm': 7.189115047454834, 'learning_rate': 9.496303254224024e-05, 'epoch': 0.61}
{'loss': 0.6264, 'grad_norm': 9.246474266052246, 'learning_rate': 9.489046187225306e-05, 'epoch': 0.62}
{'loss': 0.611, 'grad_norm': 9.231844902038574, 'learning_rate': 9.481740028736692e-05, 'epoch': 0.62}
{'loss': 0.7254, 'grad_norm': 5.607579708099365, 'learning_rate': 9.474384858657164e-05, 'epoch': 0.62}
{'loss': 0.6042, 'grad_norm': 4.905483245849609, 'learning_rate': 9.466980757421679e-05, 'epoch': 0.63}
{'loss': 0.4967, 'grad_norm': 3.219954252243042, 'learning_rate': 9.459527806000305e-05, 'epoch': 0.63}
{'loss': 0.5738, 'grad_norm': 6.663156986236572, 'learning_rate': 9.452026085897325e-05, 'epoch': 0.63}
{'loss': 0.5637, 'grad_norm': 3.977595090866089, 'learning_rate': 9.444475679150348e-05, 'epoch': 0.64}
{'loss': 0.5067, 'grad_norm': 12.863666534423828, 'learning_rate': 9.436876668329411e-05, 'epoch': 0.64}
{'loss': 0.5285, 'grad_norm': 9.499794006347656, 'learning_rate': 9.429229136536079e-05, 'epoch': 0.64}
{'loss': 0.8155, 'grad_norm': 11.775126457214355, 'learning_rate': 9.421533167402534e-05, 'epoch': 0.65}
{'loss': 0.5349, 'grad_norm': 5.720100402832031, 'learning_rate': 9.413788845090666e-05, 'epoch': 0.65}
